#Te   kappa_tot   kappa_e_ph  kappa_e_e mu Ce
#[K]  [W/(K*m)]   [W/(K*m)]   [W/(K*m)]   [eV]  [J/(m^3*K)]
   3.0000000000000000E+02   6.8375163880994549E+01   6.8459358833155036E+01   5.5596205702241758E+04   2.4195691806390101E+00   1.4164848911255490E+05
   4.0000000000000000E+02   8.8291532444740525E+01   8.8454744325452893E+01   4.7850713406488423E+04   2.4216368140981697E+00   1.7893916969940029E+05
   5.0000000000000000E+02   1.0841209355076712E+02   1.0869006559988173E+02   4.2390296425072702E+04   2.4243087784234518E+00   2.1991303717795352E+05
   6.0000000000000000E+02   1.3032348147924947E+02   1.3077243776538410E+02   3.7960754526562341E+04   2.4269707075555953E+00   2.6676877056329092E+05
   7.0000000000000000E+02   1.5428824861374568E+02   1.5497529449176383E+02   3.4802431002870115E+04   2.4294257976636358E+00   3.1901729372190352E+05
   8.0000000000000000E+02   1.8001675046424097E+02   1.8101337267554285E+02   3.2695878909880736E+04   2.4316227643117232E+00   3.7541213369675790E+05
   9.0000000000000000E+02   2.0709277856628444E+02   2.0847666826045875E+02   3.1197582204742786E+04   2.4335596773465005E+00   4.3466223312399210E+05
   1.0000000000000000E+03   2.3514144114300106E+02   2.3699607137091368E+02   3.0047821354722029E+04   2.4352527549841385E+00   4.9565349485599005E+05
   1.1000000000000000E+03   2.6388224900973279E+02   2.6628419897186842E+02   2.9254428446950678E+04   2.4367256447583059E+00   5.5750893640700693E+05
   1.2000000000000000E+03   2.9308831537580431E+02   2.9613068790976001E+02   2.8527881934859859E+04   2.4380046897152035E+00   6.1958846822556900E+05
   1.3000000000000000E+03   3.2261565519534946E+02   3.2638609820072179E+02   2.7927027346029528E+04   2.4391162183522006E+00   6.8146149714525696E+05
   1.4000000000000000E+03   3.5235675830205577E+02   3.5694661563262349E+02   2.7402279267718455E+04   2.4400848762540162E+00   7.4286850418689288E+05
   1.5000000000000000E+03   3.8223870379323586E+02   3.8774241441573997E+02   2.6929133462416230E+04   2.4409326851065418E+00   8.0368103250809317E+05
   1.6000000000000000E+03   4.1221250372002459E+02   4.1872927973366495E+02   2.6486324590351673E+04   2.4416786308397689E+00   8.6386516599963536E+05
