#Te   kappa_tot   kappa_e_ph  kappa_e_e mu Ce
#[K]  [W/(K*m)]   [W/(K*m)]   [W/(K*m)]   [eV]  [J/(m^3*K)]
   8.8000000000000000E+03   1.0904667097895060E+03   4.3815470219192184E+03   1.4517820021500420E+03  -3.4967994043447774E+00   9.2718368417961500E+05
   8.9000000000000000E+03   1.0939773472298937E+03   4.4283756997279415E+03   1.4528986007014691E+03  -3.4974848145007966E+00   9.3746333183820033E+05
   9.0000000000000000E+03   1.0963824717997818E+03   4.4750341310815811E+03   1.4521618316421989E+03  -3.4982073374808005E+00   9.4772114333907352E+05
   9.1000000000000000E+03   1.0987325774020383E+03   4.5215200740910423E+03   1.4514314457402891E+03  -3.4989664203227226E+00   9.5795629318648542E+05
   9.2000000000000000E+03   1.1009908572741151E+03   4.5678312679291021E+03   1.4506408913730818E+03  -3.4997615237224551E+00   9.6816796332896361E+05
   9.3000000000000000E+03   1.1032274335953045E+03   4.6139654320617510E+03   1.4499097467639140E+03  -3.5005921215909495E+00   9.7835534180905484E+05
   9.4000000000000000E+03   1.1054809477423319E+03   4.6599202659952816E+03   1.4493011726496895E+03  -3.5014577005701106E+00   9.8851762836695928E+05
   9.5000000000000000E+03   1.1077213676469428E+03   4.7056934495589194E+03   1.4487597638341515E+03  -3.5023577596413853E+00   9.9865402735673636E+05
   9.6000000000000000E+03   1.1086839156377341E+03   4.7512826436801060E+03   1.4461298207633895E+03  -3.5032918098167691E+00   1.0087637587350085E+06
   9.7000000000000000E+03   1.1107657321035801E+03   4.7966854915458398E+03   1.4454991479504558E+03  -3.5042593737576913E+00   1.0188460532559170E+06
   9.8000000000000000E+03   1.1130059167684185E+03   4.8418996201847049E+03   1.4452176313653181E+03  -3.5052599854866164E+00   1.0289001534897790E+06
   9.9000000000000000E+03   1.1151515239684843E+03   4.8869226424097951E+03   1.4448541709104165E+03  -3.5062931901398442E+00   1.0389253168233982E+06
   1.0000000000000000E+04   1.1176004888831897E+03   4.9317521590543356E+03   1.4450732694021403E+03  -3.5073585436893997E+00   1.0489208144752653E+06
   1.0100000000000000E+04   1.1182245992583910E+03   4.9763857615057914E+03   1.4423236199582441E+03  -3.5084556127267352E+00   1.0588859351675473E+06
   1.0200000000000000E+04   1.1215861976033234E+03   5.0208210344587314E+03   1.4442022110745143E+03  -3.5095839742052277E+00   1.0688199818396845E+06
   1.0300000000000000E+04   1.1222037261021060E+03   5.0650555589177529E+03   1.4416022874165790E+03  -3.5107432152856717E+00   1.0787222759047996E+06
   1.0400000000000000E+04   1.1250781500427079E+03   5.1090869153276817E+03   1.4427985463262687E+03  -3.5119329330787830E+00   1.0885921551080672E+06
   1.0500000000000000E+04   1.1252285081444722E+03   5.1529126869062484E+03   1.4395876136119427E+03  -3.5131527345215958E+00   1.0984289778751440E+06
   1.0600000000000000E+04   1.1270036056144440E+03   5.1965304630411974E+03   1.4391128929017361E+03  -3.5144022361405538E+00   1.1082321170984050E+06
   1.0700000000000000E+04   1.1313635816160768E+03   5.2399378428300206E+03   1.4429031747763001E+03  -3.5156810639382110E+00   1.1180009713921237E+06
   1.0800000000000000E+04   1.1316767987894109E+03   5.2831324386182268E+03   1.4401691658115619E+03  -3.5169888531357403E+00   1.1277349523764469E+06
   1.0900000000000000E+04   1.1336350386749775E+03   5.3261118796722503E+03   1.4401670601150581E+03  -3.5183252481317169E+00   1.1374334951781190E+06
   1.1000000000000000E+04   1.1371109547004719E+03   5.3688738157683865E+03   1.4426624153448226E+03  -3.5196899022343233E+00   1.1470960557468415E+06
   1.1100000000000000E+04   1.1391007546425360E+03   5.4114159208597621E+03   1.4428120864954403E+03  -3.5210824775789455E+00   1.1567221094590484E+06
