#Te   kappa_tot   kappa_e_ph  kappa_e_e mu Ce
#[K]  [W/(K*m)]   [W/(K*m)]   [W/(K*m)]   [eV]  [J/(m^3*K)]
   3.0000000000000000E+02   6.2537971966601361E+01   6.3350030940082526E+01   4.8786881105822777E+03   3.1415698962924488E+00   4.0917856418013420E+04
   4.0000000000000000E+02   9.1663456292140452E+01   9.3304033802334871E+01   5.2131460849461282E+03   3.1462204053279614E+00   5.8770367245004723E+04
   5.0000000000000000E+02   1.2169715567501588E+02   1.2444466968896326E+02   5.5120964854716776E+03   3.1501434199742344E+00   7.7893140309561073E+04
   6.0000000000000000E+02   1.5042125024352734E+02   1.5448464103090171E+02   5.7188131940187695E+03   3.1526013673570459E+00   9.6180527273721629E+04
   7.0000000000000000E+02   1.7777869411232334E+02   1.8338477931049241E+02   5.8154497181997531E+03   3.1533266140608389E+00   1.1322511827133897E+05
   8.0000000000000000E+02   2.0436441617862397E+02   2.1179232011974472E+02   5.8270562187503647E+03   3.1524413225144623E+00   1.2949781911303131E+05
   9.0000000000000000E+02   2.3066487577714048E+02   2.4021413246167023E+02   5.8024372843542660E+03   3.1502146136877158E+00   1.4548676916589186E+05
   1.0000000000000000E+03   2.5692110366011684E+02   2.6892208524529929E+02   5.7571756484577481E+03   3.1469121245045524E+00   1.6148070565304335E+05
   1.1000000000000000E+03   2.8326200692046268E+02   2.9805078761044138E+02   5.7088184639838655E+03   3.1427487650130321E+00   1.7762554112944280E+05
   1.2000000000000000E+03   3.0976120399748305E+02   3.2767889987150494E+02   5.6649142424574775E+03   3.1378880233972031E+00   1.9400030342667960E+05
   1.3000000000000000E+03   3.3639140106366324E+02   3.5787140520128884E+02   5.6045083895216967E+03   3.1324535490776055E+00   2.1066114565497363E+05
   1.4000000000000000E+03   3.6324131379334943E+02   3.8869905998430210E+02   5.5461137902739838E+03   3.1265408048927101E+00   2.2766190236400260E+05
   1.5000000000000000E+03   3.9029151454883225E+02   4.2024784358219944E+02   5.4752759316698266E+03   3.1202259936780532E+00   2.4506299991810156E+05
   1.6000000000000000E+03   4.1785015101857886E+02   4.5262387420417116E+02   5.4388468321732225E+03   3.1135723316671520E+00   2.6293508963362843E+05
   1.7000000000000000E+03   4.4577184800689861E+02   4.8595512752055799E+02   5.3909267203944919E+03   3.1066343135953485E+00   2.8136001178044191E+05
   1.8000000000000000E+03   4.7423750648016471E+02   5.2038994200250363E+02   5.3472460488715351E+03   3.0994605598125085E+00   3.0042999686652073E+05
   1.9000000000000000E+03   5.0321656685443884E+02   5.5609234104472182E+02   5.2923079236161439E+03   3.0920956752958770E+00   3.2024547503001499E+05
   2.0000000000000000E+03   5.3306030711820608E+02   5.9323467653959801E+02   5.2552251383784060E+03   3.0845814157321332E+00   3.4091174126441561E+05
   2.1000000000000000E+03   5.6293325939868112E+02   6.3198851383652527E+02   5.1519230056091656E+03   3.0769573621734136E+00   3.6253483364764490E+05
   2.2000000000000000E+03   5.9363409785842146E+02   6.7251486869624023E+02   5.0611543616338586E+03   3.0692612470420286E+00   3.8521698832397925E+05
   2.3000000000000000E+03   6.2458798532201604E+02   7.1495487514372326E+02   4.9415469088646696E+03   3.0615290358285385E+00   4.0905208514701610E+05
   2.4000000000000000E+03   6.5726716449429853E+02   7.5942177556473314E+02   4.8861523904829210E+03   3.0537948448632761E+00   4.3412145572094771E+05
   2.5000000000000000E+03   6.9059294502863418E+02   8.0599485628011496E+02   4.8232681368981475E+03   3.0460907586489037E+00   4.6049035684181616E+05
   2.6000000000000000E+03   7.2503002950123653E+02   8.5471566427356288E+02   4.7784361342052607E+03   3.0384465981227180E+00   4.8820534641936084E+05
   2.7000000000000000E+03   7.5996975083971938E+02   9.0558657543721142E+02   4.7262286209107842E+03   3.0308896809628725E+00   5.1729265767202695E+05
   2.8000000000000000E+03   7.9553607373170473E+02   9.5857156600148835E+02   4.6773757627314462E+03   3.0234446062449480E+00   5.4775762283297430E+05
   2.9000000000000000E+03   8.3225336621552890E+02   1.0135988783572465E+03   4.6517339665173004E+03   3.0161330865775606E+00   5.7958508500099473E+05
   3.0000000000000000E+03   8.6974399246625967E+02   1.0705651720637791E+03   4.6365509295991642E+03   3.0089738435648323E+00   6.1274065578250552E+05
   3.1000000000000000E+03   9.0707849118115530E+02   1.1293407069025204E+03   4.6089735096082113E+03   3.0019825738445554E+00   6.4717266835159215E+05
   3.2000000000000000E+03   9.4465363897056329E+02   1.1897751083114342E+03   4.5851772537314500E+03   2.9951719869075024E+00   6.8281461096666555E+05
   3.3000000000000000E+03   9.8285778406388215E+02   1.2517033059753721E+03   4.5760343295634848E+03   2.9885519099242663E+00   7.1958783904747211E+05
   3.4000000000000000E+03   1.0199116031928224E+03   1.3149513015278765E+03   4.5456055494564735E+03   2.9821294505306355E+00   7.5740438759118679E+05
   3.5000000000000000E+03   1.0592071900077290E+03   1.3793414995157593E+03   4.5637358770084811E+03   2.9759092060633803E+00   7.9616971523088915E+05
