#Te   kappa_tot   kappa_e_ph  kappa_e_e mu Ce
#[K]  [W/(K*m)]   [W/(K*m)]   [W/(K*m)]   [eV]  [J/(m^3*K)]
   3.0000000000000000E+02   1.5830519661622056E+00   1.5938538519036327E+00   2.3358453648093212E+02   4.0884137988480296E+00   2.8482674631952964E+03
   4.0000000000000000E+02   3.4572062113075170E+00   3.4901000960626480E+00   3.6681577198967898E+02   4.0903510253536703E+00   4.1411290118464867E+03
   5.0000000000000000E+02   5.8066985202180970E+00   5.8803024904103802E+00   4.6390355955392278E+02   4.0925128705825395E+00   5.8113783923998153E+03
   6.0000000000000000E+02   8.4691384291096430E+00   8.6035749665540759E+00   5.4200196436244562E+02   4.0949263783570506E+00   7.8598236928594815E+03
   7.0000000000000000E+02   1.1401358965311104E+01   1.1621670203398509E+01   6.0143474711371050E+02   4.0975677657490417E+00   1.0288721508612613E+04
   8.0000000000000000E+02   1.4590735637809789E+01   1.4928301751397594E+01   6.4525109484794052E+02   4.1003729571114151E+00   1.3077280735071043E+04
   9.0000000000000000E+02   1.8018522693536053E+01   1.8511222138888741E+01   6.7697432855012323E+02   4.1032495840778092E+00   1.6183409477018675E+04
   1.0000000000000000E+03   2.1664129906396724E+01   2.2359024524381624E+01   6.9706801483249046E+02   4.1060896564366169E+00   1.9554933318978809E+04
   1.1000000000000000E+03   2.5524835454056124E+01   2.6474107817855202E+01   7.1185812588000579E+02   4.1087818073300326E+00   2.3140492733267612E+04
   1.2000000000000000E+03   2.9608803573457248E+01   3.0875028150138789E+01   7.2196722497540031E+02   4.1112218100155573E+00   2.6897313245681846E+04
   1.3000000000000000E+03   3.3932995237358384E+01   3.5590984266214562E+01   7.2841778719822844E+02   4.1133203147038193E+00   3.0795402141670140E+04
   1.4000000000000000E+03   3.8513574088598332E+01   4.0655137454994893E+01   7.3113626849608534E+02   4.1150073043499509E+00   3.4818518859053773E+04
   1.5000000000000000E+03   4.3390699047431447E+01   4.6100047199830080E+01   7.3830056589416279E+02   4.1162334204950008E+00   3.8962719176825885E+04
   1.6000000000000000E+03   4.8559120614055018E+01   5.1955379726761315E+01   7.4284896027572631E+02   4.1169688335393175E+00   4.3233516614483524E+04
   1.7000000000000000E+03   5.4021547059056445E+01   5.8246990855836614E+01   7.4467741352156827E+02   4.1172005783473296E+00   4.7642633522937431E+04
   1.8000000000000000E+03   5.9800188272281858E+01   6.4996599961198839E+01   7.4797940336939632E+02   4.1169292350416873E+00   5.2205043499853462E+04
   1.9000000000000000E+03   6.5879202171652281E+01   7.2221648251068558E+01   7.5016870568965021E+02   4.1161656155167883E+00   5.6936650818994742E+04
   2.0000000000000000E+03   7.2239360011577801E+01   7.9935207688927392E+01   7.5033556898950644E+02   4.1149278466502688E+00   6.1852683427564669E+04
   2.1000000000000000E+03   7.8780905745377211E+01   8.8145933902402078E+01   7.4150513956484042E+02   4.1132390113624773E+00   6.6966708511209843E+04
   2.2000000000000000E+03   8.5602299521858484E+01   9.6858090152850153E+01   7.3662308728009452E+02   4.1111253562372667E+00   7.2290115304268838E+04
   2.3000000000000000E+03   9.2634847649675962E+01   1.0607166230448918E+02   7.3126946601175871E+02   4.1086149919096471E+00   7.7831922981056996E+04
   2.4000000000000000E+03   9.9824083140775599E+01   1.1578256726426696E+02   7.2424727382640697E+02   4.1057369844542322E+00   8.3598779868353813E+04
   2.5000000000000000E+03   1.0721007999363809E+02   1.2598294285680386E+02   7.1947691089851025E+02   4.1025207360753839E+00   8.9595071235219686E+04
   2.6000000000000000E+03   1.1472410813726016E+02   1.3666149889087845E+02   7.1468702695972422E+02   4.0989955689497757E+00   9.5823076499136092E+04
   2.7000000000000000E+03   1.2240380108391820E+02   1.4780390662532704E+02   7.1227105558668779E+02   4.0951904456432642E+00   1.0228314105683204E+05
   2.8000000000000000E+03   1.3024154408316144E+02   1.5939320518699751E+02   7.1212467399283059E+02   4.0911337771516711E+00   1.0897384199169803E+05
   2.9000000000000000E+03   1.3811787660256684E+02   1.7141020683487491E+02   7.1111915659976307E+02   4.0868532855221220E+00   1.1589214202659184E+05
   3.0000000000000000E+03   1.4586944643395938E+02   1.8383388722190827E+02   7.0633853174981630E+02   4.0823758986239858E+00   1.2303352979454289E+05
