#Te   kappa_tot   kappa_e_ph  kappa_e_e mu Ce
#[K]  [W/(K*m)]   [W/(K*m)]   [W/(K*m)]   [eV]  [J/(m^3*K)]
   3.0000000000000000E+02   4.5419243471066579E+01   4.5617448431880561E+01   1.0453371037473322E+04   4.0161348572132844E+00   5.4210806093393228E+04
   4.0000000000000000E+02   6.1792589205799551E+01   6.2156780369135113E+01   1.0546187778219530E+04   4.0063200540709190E+00   7.1811143035455520E+04
   5.0000000000000000E+02   7.7555155959847298E+01   7.8136038243940476E+01   1.0432152603093125E+04   3.9977321974208349E+00   8.8772565669127085E+04
   6.0000000000000000E+02   9.3164883895156095E+01   9.4019568130777145E+01   1.0248606191281444E+04   3.9905459735094611E+00   1.0577606220488770E+05
   7.0000000000000000E+02   1.0895498227230235E+02   1.1015093223971708E+02   1.0035112836199631E+04   3.9846570536914991E+00   1.2329052307033910E+05
   8.0000000000000000E+02   1.2500251921061202E+02   1.2662799634498941E+02   9.7379521439892869E+03   3.9798551583877568E+00   1.4136421388006376E+05
   9.0000000000000000E+02   1.4132628286430216E+02   1.4343136088981825E+02   9.6293918016443022E+03   3.9759351607196223E+00   1.5988405078237623E+05
   1.0000000000000000E+03   1.5784929524726741E+02   1.6052716887057446E+02   9.4623959300091010E+03   3.9727342418408145E+00   1.7874049905941833E+05
   1.1000000000000000E+03   1.7456028251061488E+02   1.7790311758255046E+02   9.2899642957101732E+03   3.9701314303249275E+00   1.9787543307960281E+05
   1.2000000000000000E+03   1.9149557674640019E+02   1.9556908871421331E+02   9.1936922569548187E+03   3.9680366987978317E+00   2.1727959271048990E+05
   1.3000000000000000E+03   2.0861592628757492E+02   2.1354873470433776E+02   9.0312988735777908E+03   3.9663805380311024E+00   2.3697749790945969E+05
   1.4000000000000000E+03   2.2596791559501247E+02   2.3187234779074089E+02   8.8739627075913231E+03   3.9651066057861004E+00   2.5701336031631721E+05
   1.5000000000000000E+03   2.4358372397521231E+02   2.5057279161887064E+02   8.7329894087906396E+03   3.9641671702112635E+00   2.7744103708908067E+05
   1.6000000000000000E+03   2.6151742854298124E+02   2.6968357954218664E+02   8.6364991596410418E+03   3.9635204656276892E+00   2.9831761132353044E+05
   1.7000000000000000E+03   2.7976048395281617E+02   2.8923794369123021E+02   8.5378729467561643E+03   3.9631291968160482E+00   3.1969944692736177E+05
   1.8000000000000000E+03   2.9829694492432986E+02   3.0926815958885248E+02   8.4087086059890662E+03   3.9629596803299307E+00   3.4163971696701989E+05
   1.9000000000000000E+03   3.1722994543493837E+02   3.2980481246109156E+02   8.3200850111269629E+03   3.9629813215457332E+00   3.6418674524870678E+05
   2.0000000000000000E+03   3.3661176023789261E+02   3.5087595507354473E+02   8.2801009256585749E+03   3.9631662654240181E+00   3.8738279743167089E+05
   2.1000000000000000E+03   3.5611690186520934E+02   3.7250622721848470E+02   8.0940344219863491E+03   3.9634891393891194E+00   4.1126315580953716E+05
   2.2000000000000000E+03   3.7601878330026176E+02   3.9471603626559613E+02   7.9380989271991266E+03   3.9639268495942770E+00   4.3585542242590367E+05
   2.3000000000000000E+03   3.9621602326973556E+02   4.1752088213549013E+02   7.7648232543659515E+03   3.9644584125941393E+00   4.6117904471055832E+05
   2.4000000000000000E+03   4.1693388201838087E+02   4.4093087817476311E+02   7.6609181224660915E+03   3.9650648132296924E+00   4.8724507082547515E+05
   2.5000000000000000E+03   4.3774681449361907E+02   4.6495048743956056E+02   7.4817321608877837E+03   3.9657288830355246E+00   5.1405613673449389E+05
   2.6000000000000000E+03   4.5910077492342793E+02   4.8957846857523253E+02   7.3747658492986429E+03   3.9664351945878020E+00   5.4160667514837487E+05
   2.7000000000000000E+03   4.8080204832332487E+02   5.1480800847802698E+02   7.2787459563985085E+03   3.9671699676969077E+00   5.6988332364173257E+05
   2.8000000000000000E+03   5.0310401139091783E+02   5.4062700949819077E+02   7.2486643089453983E+03   3.9679209835810267E+00   5.9886549996400054E+05
   2.9000000000000000E+03   5.2537379245227282E+02   5.6701849541875151E+02   7.1532904813493105E+03   3.9686775037796598E+00   6.2852610681430704E+05
   3.0000000000000000E+03   5.4808323271225061E+02   5.9396110106426090E+02   7.0957987384861426E+03   3.9694301910835335E+00   6.5883232585180760E+05
   3.1000000000000000E+03   5.7102106558930552E+02   6.2142961358268508E+02   7.0394687857967947E+03   3.9701710307495111E+00   6.8974646232604817E+05
   3.2000000000000000E+03   5.9385556928697849E+02   6.4939553804829870E+02   6.9435969364223456E+03   3.9708932505225918E+00   7.2122680596916983E+05
   3.3000000000000000E+03   6.1689460875896759E+02   6.7782766508982763E+02   6.8624201285931413E+03   3.9715912393699955E+00   7.5322847681727004E+05
   3.4000000000000000E+03   6.3993009387644167E+02   7.0669262333437962E+02   6.7737678674544068E+03   3.9722604643044748E+00   7.8570423484886042E+05
   3.5000000000000000E+03   6.6322766048000676E+02   7.3595540398558057E+02   6.7114137917061416E+03   3.9728973864686359E+00   8.1860523074940103E+05
   3.6000000000000000E+03   6.8716574474133563E+02   7.6557984894835954E+02   6.7090002797536945E+03   3.9734993764064175E+00   8.5188169202639023E+05
   3.7000000000000000E+03   7.1058384460557033E+02   7.9552909715883891E+02   6.6547582985904628E+03   3.9740646299046061E+00   8.8548353078998416E+05
   3.8000000000000000E+03   7.3405186919268124E+02   8.2576598648291008E+02   6.6091795222249611E+03   3.9745920850589580E+00   9.1936087584456918E+05
   3.9000000000000000E+03   7.5769066280405332E+02   8.5625341056939465E+02   6.5823572180349893E+03   3.9750813414727713E+00   9.5346452538578119E+05
   4.0000000000000000E+03   7.8161758750417516E+02   8.8695463154547406E+02   6.5813441571649382E+03   3.9755325823691305E+00   9.8774632731559151E+05
   4.1000000000000000E+03   8.0508079193674666E+02   9.1783355047932957E+02   6.5535439774357747E+03   3.9759465003557888E+00   1.0221594886085779E+06
   4.2000000000000000E+03   8.2862714418449434E+02   9.4885493822046351E+02   6.5396438819109635E+03   3.9763242273494050E+00   1.0566588236360806E+06
   4.3000000000000000E+03   8.5213426746552489E+02   9.7998462961588052E+02   6.5316865000595544E+03   3.9766672690603118E+00   1.0912009431675284E+06
   4.4000000000000000E+03   8.7528969205479552E+02   1.0111896842769088E+03   6.5127590729597041E+03   3.9769774442806050E+00   1.1257443983470406E+06
   4.5000000000000000E+03   8.9817122688585289E+02   1.0424385170757264E+03   6.4899554195736555E+03   3.9772568291972403E+00   1.1602497769154147E+06
   4.6000000000000000E+03   9.2120064993916139E+02   1.0737010014754514E+03   6.4858477402535182E+03   3.9775077066984901E+00   1.1946797676162389E+06
   4.7000000000000000E+03   9.4336312660537180E+02   1.1049485486355484E+03   6.4508772170315806E+03   3.9777325205787197E+00   1.2289991916225315E+06
   4.8000000000000000E+03   9.6620347166060878E+02   1.1361541650070626E+03   6.4592622539859167E+03   3.9779338346520783E+00   1.2631750093118018E+06
   4.9000000000000000E+03   9.8820204080211965E+02   1.1672924909818960E+03   6.4409957127438138E+03   3.9781142962366620E+00   1.2971763080227592E+06
   5.0000000000000000E+03   1.0104858880662249E+03   1.1983398228109595E+03   6.4459947655804744E+03   3.9782766042942299E+00   1.3309742698545866E+06
   5.1000000000000000E+03   1.0322183888733391E+03   1.2292741199583147E+03   6.4391902970834672E+03   3.9784234813281061E+00   1.3645421310437126E+06
   5.2000000000000000E+03   1.0537754569276760E+03   1.2600749996893492E+03   6.4364471718425630E+03   3.9785576492293240E+00   1.3978551275865955E+06
   5.3000000000000000E+03   1.0742468706613527E+03   1.2907237205886254E+03   6.4051002137019941E+03   3.9786818086487266E+00   1.4308904336065592E+06
   5.4000000000000000E+03   1.0950575937467286E+03   1.3212031565841653E+03   6.3976207684413284E+03   3.9787986212193682E+00   1.4636270958892214E+06
   5.5000000000000000E+03   1.1153500822431336E+03   1.3514977627163123E+03   6.3832646493779821E+03   3.9789106950093278E+00   1.4960459627880345E+06
   5.6000000000000000E+03   1.1350518722795262E+03   1.3815935339729556E+03   6.3607112757084351E+03   3.9790205723180785E+00   1.5281296096761699E+06
   5.7000000000000000E+03   1.1546041152243395E+03   1.4114779582486831E+03   6.3443526984097571E+03   3.9791307197742540E+00   1.5598622652687929E+06
   5.8000000000000000E+03   1.1747061032279723E+03   1.4411399644044284E+03   6.3539818261704604E+03   3.9792435205236543E+00   1.5912297345516398E+06
   5.9000000000000000E+03   1.1935773736242040E+03   1.4705698663176365E+03   6.3367743352992293E+03   3.9793612682541126E+00   1.6222193224038328E+06
   6.0000000000000000E+03   1.2131179925240983E+03   1.4997593037804043E+03   6.3472532549384905E+03   3.9794861625716331E+00   1.6528197592575543E+06
   6.1000000000000000E+03   1.2311082978335107E+03   1.5287011808523571E+03   6.3240649089583185E+03   3.9796203060867419E+00   1.6830211246814944E+06
   6.2000000000000000E+03   1.2486668169488048E+03   1.5573896024765843E+03   6.2990514754169799E+03   3.9797657022820068E+00   1.7128147756894976E+06
   6.3000000000000000E+03   1.2663512828619535E+03   1.5858198097801173E+03   6.2860807287516564E+03   3.9799242547730631E+00   1.7421932727989452E+06
   6.4000000000000000E+03   1.2842429561241822E+03   1.6139881147420463E+03   6.2859235790257580E+03   3.9800977670974937E+00   1.7711503114894016E+06
   6.5000000000000000E+03   1.3004321872286207E+03   1.6418918345704656E+03   6.2530638868894102E+03   3.9802879434960152E+00   1.7996806530086601E+06
   6.6000000000000000E+03   1.3173450352580383E+03   1.6695292263016331E+03   6.2448743964614996E+03   3.9804963901581782E+00   1.8277800584727884E+06
   6.7000000000000000E+03   1.3333689863559161E+03   1.6968994219596993E+03   6.2239439689511291E+03   3.9807246169959076E+00   1.8554452247238709E+06
   6.8000000000000000E+03   1.3488226584417705E+03   1.7240023646112875E+03   6.1980256777114300E+03   3.9809740398393023E+00   1.8826737226758024E+06
   6.9000000000000000E+03   1.3638087977459227E+03   1.7508387456171781E+03   6.1695724008971029E+03   3.9812459829280331E+00   1.9094639374194723E+06
   7.0000000000000000E+03   1.3803889586310402E+03   1.7774099432980790E+03   6.1798170762871114E+03   3.9815416817722236E+00   1.9358150116963596E+06
   7.1000000000000000E+03   1.3951665452264554E+03   1.8037179633013859E+03   6.1595354907336405E+03   3.9818622860450033E+00   1.9617267904092080E+06
   7.2000000000000000E+03   1.4092740959480670E+03   1.8297653807859092E+03   6.1324480334914806E+03   3.9822088627284140E+00   1.9871997687214999E+06
   7.3000000000000000E+03   1.4228732511564708E+03   1.8555552846122805E+03   6.1019866238252189E+03   3.9825823993332312E+00   2.0122350412832885E+06
   7.4000000000000000E+03   1.4377568167413267E+03   1.8810912236644135E+03   6.1004778503577809E+03   3.9829838071609975E+00   2.0368342553034343E+06
   7.5000000000000000E+03   1.4511466517089802E+03   1.9063771554028194E+03   6.0769935307714550E+03   3.9834139245766158E+00   2.0609995642136652E+06
   7.6000000000000000E+03   1.4642030773567976E+03   1.9314173966991252E+03   6.0528694837266976E+03   3.9838735203654010E+00   2.0847335858732010E+06
   7.7000000000000000E+03   1.4785966846176557E+03   1.9562165770724907E+03   6.0559775481441056E+03   3.9843632969106610E+00   2.1080393601888567E+06
   7.8000000000000000E+03   1.4910867230567710E+03   1.9807795942840357E+03   6.0313603237405232E+03   3.9848838934662929E+00   2.1309203103882293E+06
