#Te   kappa_tot   kappa_e_ph  kappa_e_e mu Ce
#[K]  [W/(K*m)]   [W/(K*m)]   [W/(K*m)]   [eV]  [J/(m^3*K)]
   3.0000000000000000E+02   5.9287636435385096E+01   5.9874731639507914E+01   6.0464321564561378E+03   1.3142190292122049E+00   8.6934582200125646E+04
   4.0000000000000000E+02   8.0710573723462772E+01   8.1817477380298996E+01   5.9657726299728592E+03   1.3114635916132544E+00   1.1673009975776181E+05
   5.0000000000000000E+02   1.0234715309538974E+02   1.0416037217606686E+02   5.8793323273411133E+03   1.3104689624054888E+00   1.4742968553340362E+05
   6.0000000000000000E+02   1.2283103306656380E+02   1.2550272852458964E+02   5.7699801641084805E+03   1.3104210336417454E+00   1.7693243676597331E+05
   7.0000000000000000E+02   1.4136944436848597E+02   1.4498353074578031E+02   5.6712095518471178E+03   1.3108956512461558E+00   2.0403306827024999E+05
   8.0000000000000000E+02   1.5771686179686643E+02   1.6233848462556989E+02   5.5399406859833498E+03   1.3116649447527033E+00   2.2834040043582339E+05
   9.0000000000000000E+02   1.7201989220201847E+02   1.7768212387585424E+02   5.3980235278230311E+03   1.3126019398337243E+00   2.5000676390150728E+05
   1.0000000000000000E+03   1.8456872053160345E+02   1.9130886967288450E+02   5.2387020764291856E+03   1.3136351992676334E+00   2.6946494832286506E+05
   1.1000000000000000E+03   1.9572153089420743E+02   2.0357430734428505E+02   5.0738583146292776E+03   1.3147251107099498E+00   2.8724458662826824E+05
   1.2000000000000000E+03   2.0582749044938421E+02   2.1483602624208135E+02   4.9085846087632090E+03   1.3158504099883181E+00   3.0386950100901630E+05
   1.3000000000000000E+03   2.1520683258844332E+02   2.2542706816799981E+02   4.7468030401545348E+03   1.3170001147691632E+00   3.1981119078951556E+05
   1.4000000000000000E+03   2.2414137227576296E+02   2.3564511985445617E+02   4.5913577443312106E+03   1.3181685820460298E+00   3.3547372965173895E+05
   1.5000000000000000E+03   2.3287166471742574E+02   2.4574891394185559E+02   4.4441136219970231E+03   1.3193524825079805E+00   3.5119334032945568E+05
   1.6000000000000000E+03   2.4159767654907111E+02   2.5595792848727436E+02   4.3062504114099875E+03   1.3205489956852805E+00   3.6724341651968443E+05
   1.7000000000000000E+03   2.5048071706716516E+02   2.6645368495720220E+02   4.1784038215526434E+03   1.3217547964678671E+00   3.8384070589488710E+05
   1.8000000000000000E+03   2.5958076108309336E+02   2.7738191051634800E+02   4.0448515817751704E+03   1.3229655554664064E+00   4.0115107568346418E+05
   1.9000000000000000E+03   2.6911354324256115E+02   2.8885522311526290E+02   3.9376007045964939E+03   1.3241757689485227E+00   4.1929454530164332E+05
   2.0000000000000000E+03   2.7908161478862587E+02   3.0095614781214289E+02   3.8396855202202132E+03   1.3253787943407345E+00   4.3834974804457830E+05
