#Te   kappa_tot   kappa_e_ph  kappa_e_e mu Ce
#[K]  [W/(K*m)]   [W/(K*m)]   [W/(K*m)]   [eV]  [J/(m^3*K)]
   3.0000000000000000E+02   3.7514521483906918E+01   3.7657992321446564E+01   9.8467506443138373E+03   6.8179164684180171E-01   6.7473889570623098E+04
   4.0000000000000000E+02   5.1820973665584262E+01   5.2098253188208467E+01   9.7366808083700798E+03   6.8814595569210180E-01   8.9969149949341736E+04
   5.0000000000000000E+02   6.6006378014129353E+01   6.6458951221816420E+01   9.6928288777602684E+03   6.9538187110223948E-01   1.1312863351184553E+05
   6.0000000000000000E+02   7.9428550057951327E+01   8.0089549101036724E+01   9.6239122074923744E+03   7.0294872640089412E-01   1.3618735583293109E+05
   7.0000000000000000E+02   9.1924175481036798E+01   9.2820540553783516E+01   9.5189470423749444E+03   7.1044291935190251E-01   1.5894534001953914E+05
   8.0000000000000000E+02   1.0349824695210997E+02   1.0465298364050373E+02   9.3799742001496525E+03   7.1759043604208650E-01   1.8142194640361384E+05
   9.0000000000000000E+02   1.1419830734391590E+02   1.1563116239330070E+02   9.2157842673575960E+03   7.2423099458676010E-01   2.0361547467516642E+05
   1.0000000000000000E+03   1.2409091132640270E+02   1.2581900618524632E+02   9.0348021463111036E+03   7.3029513955962966E-01   2.2544028388183622E+05
   1.1000000000000000E+03   1.3325517183935895E+02   1.3529380516153782E+02   8.8434732521357419E+03   7.3577858580972189E-01   2.4675779140753491E+05
   1.2000000000000000E+03   1.4177459680836773E+02   1.4413800501232393E+02   8.6464570577260674E+03   7.4071854843113427E-01   2.6742634072275163E+05
   1.3000000000000000E+03   1.4972996291484401E+02   1.5243190005939144E+02   8.4471331203949903E+03   7.4517477700341805E-01   2.8733677433847619E+05
   1.4000000000000000E+03   1.5719538414035901E+02   1.6024951246861417E+02   8.2480108768712144E+03   7.4921602786723340E-01   3.0642829502176493E+05
   1.5000000000000000E+03   1.6423677185864364E+02   1.6765731160425952E+02   8.0500440527477585E+03   7.5291139378835414E-01   3.2468985695539619E+05
   1.6000000000000000E+03   1.7090299411863708E+02   1.7471460318199524E+02   7.8337647706571797E+03   7.5632535098565068E-01   3.4215376962644415E+05
   1.7000000000000000E+03   1.7726960454411591E+02   1.8147460547785070E+02   7.6503981936777764E+03   7.5951535427203343E-01   3.5888638272797322E+05
   1.8000000000000000E+03   1.8336976404031620E+02   1.8798562783725410E+02   7.4679153753097062E+03   7.6253102967601405E-01   3.7497868169426848E+05
