#Te   kappa_tot   kappa_e_ph  kappa_e_e mu Ce
#[K]  [W/(K*m)]   [W/(K*m)]   [W/(K*m)]   [eV]  [J/(m^3*K)]
   3.0000000000000000E+02   3.0668820451119945E+01   3.0749771821624407E+01   1.1649700616968918E+04   3.4869179352526136E+00   7.2285187759000211E+04
   4.0000000000000000E+02   4.1218016498557041E+01   4.1364691095418877E+01   1.1624170486964540E+04   3.4828088321642880E+00   9.5112308680756614E+04
   5.0000000000000000E+02   5.1960026173700967E+01   5.2195461922503426E+01   1.1519395764817555E+04   3.4787406586637570E+00   1.1746632243305536E+05
   6.0000000000000000E+02   6.3114031569943116E+01   6.3465488360086603E+01   1.1397027880226609E+04   3.4749510383586570E+00   1.4027760366658110E+05
   7.0000000000000000E+02   7.4640767248134139E+01   7.5137857424333632E+01   1.1282353979336251E+04   3.4715180798459118E+00   1.6376166621515391E+05
   8.0000000000000000E+02   8.6448964931488277E+01   8.7122764665969200E+01   1.1177910055344279E+04   3.4685062149497612E+00   1.8786438969923081E+05
   9.0000000000000000E+02   9.8483673379956940E+01   9.9366931292268603E+01   1.1079459656969919E+04   3.4659790568664692E+00   2.1252734399602780E+05
   1.0000000000000000E+03   1.1073331421044325E+02   1.1186101011125702E+02   1.0984114043164462E+04   3.4639747352873442E+00   2.3775173957906399E+05
   1.1000000000000000E+03   1.2321645597922321E+02   1.2462315865487169E+02   1.0916040900619553E+04   3.4624879189875495E+00   2.6358432407662511E+05
   1.2000000000000000E+03   1.3595532519186398E+02   1.3768407599724881E+02   1.0827982418079313E+04   3.4614701835884563E+00   2.9009178825162165E+05
   1.3000000000000000E+03   1.4898317610857342E+02   1.5107864995950285E+02   1.0741330464791381E+04   3.4608435694645969E+00   3.1734425594483071E+05
   1.4000000000000000E+03   1.6233186858663632E+02   1.6484217314385162E+02   1.0659717726843175E+04   3.4605178199967059E+00   3.4540820073395857E+05
   1.5000000000000000E+03   1.7603122742940991E+02   1.7900844550473752E+02   1.0584067268556393E+04   3.4604045701841870E+00   3.7434404608712270E+05
   1.6000000000000000E+03   1.9011542585478202E+02   1.9360831284307639E+02   1.0537966721666251E+04   3.4604260806331468E+00   4.0420485527236172E+05
   1.7000000000000000E+03   2.0459395114263305E+02   2.0866823793136649E+02   1.0478461995951166E+04   3.4605189980820255E+00   4.3503469355355285E+05
   1.8000000000000000E+03   2.1947720916575369E+02   2.2420897763404818E+02   1.0399655226318489E+04   3.4606347060348392E+00   4.6686661577985436E+05
   1.9000000000000000E+03   2.3479605991725094E+02   2.4024453906356968E+02   1.0353067282431424E+04   3.4607378094747285E+00   4.9972071581257408E+05
   2.0000000000000000E+03   2.5054386352372393E+02   2.5678153380298846E+02   1.0313952915147333E+04   3.4608038708960915E+00   5.3360266628464928E+05
   2.1000000000000000E+03   2.6661964574294194E+02   2.7381896510155764E+02   1.0140613554767182E+04   3.4608170643245582E+00   5.6850299804202421E+05
   2.2000000000000000E+03   2.8308692765240767E+02   2.9134841580006952E+02   9.9833016075414907E+03   3.4607680770047877E+00   6.0439718113802071E+05
   2.3000000000000000E+03   2.9992575318242865E+02   3.0935456464875091E+02   9.8404131988535319E+03   3.4606523789459760E+00   6.4124643284967612E+05
   2.4000000000000000E+03   3.1713483099670424E+02   3.2781594211979825E+02   9.7332433118692952E+03   3.4604688668716226E+00   6.7899909981006337E+05
   2.5000000000000000E+03   3.3464164902516654E+02   3.4670583688354276E+02   9.6170761217718100E+03   3.4602188376586218E+00   7.1759243662259215E+05
   2.6000000000000000E+03   3.5243297530171867E+02   3.6599327420942149E+02   9.5121869693280205E+03   3.4599052305881117E+00   7.5695460239849845E+05
   2.7000000000000000E+03   3.7047362742197419E+02   3.8564400247698109E+02   9.4177587550165626E+03   3.4595320775822032E+00   7.9700672845524154E+05
   2.8000000000000000E+03   3.8872681166431556E+02   4.0562144012991234E+02   9.3329030280524403E+03   3.4591041102934836E+00   8.3766493316977751E+05
   2.9000000000000000E+03   4.0715488462047182E+02   4.2588755051703237E+02   9.2566748080365833E+03   3.4586264817806165E+00   8.7884220450451388E+05
   3.0000000000000000E+03   4.2572019766471618E+02   4.4640362496224668E+02   9.1881793439457342E+03   3.4581045709693918E+00   9.2045008974536008E+05
   3.1000000000000000E+03   4.4427479890393784E+02   4.6713096464221007E+02   9.0800232092606711E+03   3.4575438460858483E+00   9.6240016653926554E+05
   3.2000000000000000E+03   4.6290197331580521E+02   4.8803145946761231E+02   8.9898664963949068E+03   3.4569497694556399E+00   1.0046052863146416E+06
   3.3000000000000000E+03   4.8155799404170079E+02   5.0906806745183718E+02   8.9111284342289418E+03   3.4563277313180398E+00   1.0469805911450379E+06
   3.4000000000000000E+03   5.0019958312860859E+02   5.3020520142441239E+02   8.8386254237660287E+03   3.4556830038834558E+00   1.0894443201729741E+06
   3.5000000000000000E+03   5.1879623995438510E+02   5.5140903184422370E+02   8.7716787131862693E+03   3.4550207092785503E+00   1.1319184303674619E+06
   3.6000000000000000E+03   5.3731879862873234E+02   5.7264771526385539E+02   8.7094202627532959E+03   3.4543457974277554E+00   1.1743290456832240E+06
   3.7000000000000000E+03   5.5579450903735949E+02   5.9389155806460246E+02   8.6642318857796163E+03   3.4536630306296376E+00   1.2166067667451263E+06
   3.8000000000000000E+03   5.7410666898184172E+02   6.1511312463560057E+02   8.6118280988077968E+03   3.4529769732074049E+00   1.2586868612379930E+06
   3.9000000000000000E+03   5.9226658786724215E+02   6.3628729847046691E+02   8.5607820047494297E+03   3.4522919847292726E+00   1.3005093489442070E+06
   4.0000000000000000E+03   6.1025899429903700E+02   6.5739130380596100E+02   8.5117610428706575E+03   3.4516122158453735E+00   1.3420190170281124E+06
   4.1000000000000000E+03   6.2801493679889938E+02   6.7840469452393313E+02   8.4550571503117553E+03   3.4509416064021639E+00   1.3831653632191410E+06
   4.2000000000000000E+03   6.4556866236650637E+02   6.9930931620299498E+02   8.4005710316661498E+03   3.4502838850610784E+00   1.4239024969977131E+06
   4.3000000000000000E+03   6.6290759998752219E+02   7.2008924636679183E+02   8.3480043739854755E+03   3.4496425705803007E+00   1.4641889971269402E+06
   4.4000000000000000E+03   6.7980972686504276E+02   7.4073071730338177E+02   8.2657216008369323E+03   3.4490209740710962E+00   1.5039877436637641E+06
   4.5000000000000000E+03   6.9663673759966889E+02   7.6122202515362869E+02   8.2107744391318884E+03   3.4484222024088154E+00   1.5432657346493560E+06
   4.6000000000000000E+03   7.1327170389130254E+02   7.8155342844129962E+02   8.1641163760917289E+03   3.4478491625443035E+00   1.5819938799452099E+06
   4.7000000000000000E+03   7.2965031930515590E+02   8.0171703875177604E+02   8.1171045082870451E+03   3.4473045664720829E+00   1.6201467980301171E+06
   4.8000000000000000E+03   7.4578723020724067E+02   8.2170670583774881E+02   8.0719520663178946E+03   3.4467909369824361E+00   1.6577025978741625E+06
   4.9000000000000000E+03   7.6173772343485768E+02   8.4151789912891388E+02   8.0347771001449482E+03   3.4463106138054367E+00   1.6946426669783150E+06
   5.0000000000000000E+03   7.7738338728935150E+02   8.6114758728667755E+02   7.9919802061303089E+03   3.4458657603375937E+00   1.7309514583422462E+06
   5.1000000000000000E+03   7.9271855518328300E+02   8.8059411724382278E+02   7.9437704858548404E+03   3.4454583705803623E+00   1.7666162772992081E+06
   5.2000000000000000E+03   8.0778797392407978E+02   8.9985709391520629E+02   7.8950872864325402E+03   3.4450902764070506E+00   1.8016270781517425E+06
   5.3000000000000000E+03   8.2260509509007397E+02   9.1893726161229779E+02   7.8470411365242599E+03   3.4447631549356501E+00   1.8359762642124819E+06
   5.4000000000000000E+03   8.3717636068534148E+02   9.3783638801110794E+02   7.7998633130953885E+03   3.4444785360393730E+00   1.8696584918836891E+06
   5.5000000000000000E+03   8.5149791359942753E+02   9.5655715140987411E+02   7.7528300760538068E+03   3.4442378097724573E+00   1.9026704885362459E+06
   5.6000000000000000E+03   8.6542007932731008E+02   9.7510303184003510E+02   7.6937548072422660E+03   3.4440422339442636E+00   1.9350108676459587E+06
   5.7000000000000000E+03   8.7925393880392971E+02   9.9347820656841486E+02   7.6474084127395736E+03   3.4438929413332118E+00   1.9666799643429313E+06
   5.8000000000000000E+03   8.9284467338410229E+02   1.0116874503235481E+03   7.6006281106269762E+03   3.4437909469854624E+00   1.9976796682496995E+06
