#Te   kappa_tot   kappa_e_ph  kappa_e_e mu Ce  
#[K]  [W/(K*m)]   [W/(K*m)]   [W/(K*m)]   [eV]  [J/(m^3*K)]
  2.1000000000000000E+03  2.0531943683382033E+02  2.3350420369728735E+02  1.7057064961041083E+03 -6.2961872889562240E+00  7.4250731719378359E+05
  2.2000000000000000E+03  2.1553230429556456E+02  2.4740536531880895E+02  1.6771922501112990E+03 -6.2889111949888967E+00  7.7228887195770699E+05
  2.3000000000000000E+03  2.2537735794669203E+02  2.6162086363539839E+02  1.6305041508322506E+03 -6.2813933095668224E+00  8.0180102222393663E+05
  2.4000000000000000E+03  2.3556737105977203E+02  2.7614706664266771E+02  1.6073097218268517E+03 -6.2736466715657047E+00  8.3111344449175452E+05
  2.5000000000000000E+03  2.4544416883097264E+02  2.9097867592688988E+02  1.5725904014822697E+03 -6.2656839352827820E+00  8.6029361611456273E+05
  2.6000000000000000E+03  2.5586614750609019E+02  3.0610880779917477E+02  1.5630348492799324E+03 -6.2575173724508391E+00  8.8940634178230481E+05
  2.7000000000000000E+03  2.6572348777090036E+02  3.2152908318327792E+02  1.5346992377074966E+03 -6.2491588789098911E+00  9.1851341481330933E+05
  2.8000000000000000E+03  2.7609842528249459E+02  3.3722972767997794E+02  1.5268077309176065E+03 -6.2406199843491059E+00  9.4767335088741314E+05
  2.9000000000000000E+03  2.8607422529067480E+02  3.5319968168815609E+02  1.5091131754222126E+03 -6.2319118639254594E+00  9.7694118171009456E+05
  3.0000000000000000E+03  2.9611915151535277E+02  3.6942671933327858E+02  1.4953148356276029E+03 -6.2230453506999082E+00  1.0063683043127067E+06
  3.1000000000000000E+03  3.0571740282153490E+02  3.8589757424678254E+02  1.4748359890779470E+03 -6.2140309482182214E+00  1.0360023546387006E+06
  3.2000000000000000E+03  3.1609718350148938E+02  4.0259806987220418E+02  1.4745269991753662E+03 -6.2048788426672035E+00  1.0658871034941119E+06
  3.3000000000000000E+03  3.2533857124268820E+02  4.1951325187941222E+02  1.4524240697505800E+03 -6.1955989141816401E+00  1.0960623710209664E+06
  3.4000000000000000E+03  3.3560011563266949E+02  4.3662752036930885E+02  1.4537384430831596E+03 -6.1862007470795231E+00  1.1265639657564047E+06
  3.5000000000000000E+03  3.4500280033487127E+02  4.5392475976917120E+02  1.4409377694143418E+03 -6.1766936388239788E+00  1.1574236234775428E+06
  3.6000000000000000E+03  3.5495990637235906E+02  4.7138846461374908E+02  1.4401648508374140E+03 -6.1670866076827240E+00  1.1886689855604828E+06
  3.7000000000000000E+03  3.6396544709835069E+02  4.8900185972429688E+02  1.4263293752194652E+03 -6.1573883990683207E+00  1.2203235656104062E+06
  3.8000000000000000E+03  3.7390347456360217E+02  5.0674801361880020E+02  1.4292419150716428E+03 -6.1476074905926366E+00  1.2524067645144968E+06
  3.9000000000000000E+03  3.8330705834202661E+02  5.2460994429491029E+02  1.4258195666536421E+03 -6.1377520959911553E+00  1.2849338756860448E+06
  4.0000000000000000E+03  3.9303855003484773E+02  5.4257071679556452E+02  1.4285762395776808E+03 -6.1278301679671987E+00  1.3179161449846877E+06
  4.1000000000000000E+03  4.0165916945373561E+02  5.6061353221884815E+02  1.4189666033947633E+03 -6.1178494001784607E+00  1.3513608215937668E+06
  4.2000000000000000E+03  4.1118038913505291E+02  5.7872180803482877E+02  1.4229137687933867E+03 -6.1078172284812657E+00  1.3852712449700173E+06
  4.3000000000000000E+03  4.2035440828946832E+02  5.9687924974686587E+02  1.4239189862478111E+03 -6.0977408315951118E+00  1.4196469611245359E+06
  4.4000000000000000E+03  4.2969773625157376E+02  6.1506991408031195E+02  1.4280428102382423E+03 -6.0876271313919377E+00  1.4544838475650190E+06
  4.5000000000000000E+03  4.3819865668502996E+02  6.3327826398633465E+02  1.4249151437050673E+03 -6.0774827929212361E+00  1.4897742625917471E+06
  4.6000000000000000E+03  4.4744810074230338E+02  6.5148921583917263E+02  1.4308717190624564E+03 -6.0673142243476210E+00  1.5255072326571057E+06
  4.7000000000000000E+03  4.5588949780311816E+02  6.6968817926670977E+02  1.4301878794926874E+03 -6.0571275769356232E+00  1.5616686185801241E+06
  4.8000000000000000E+03  4.6529233638431077E+02  6.8786109009493521E+02  1.4401965926574917E+03 -6.0469287451860261E+00  1.5982413389125646E+06
  4.9000000000000000E+03  4.7336371211870284E+02  7.0599443691712463E+02  1.4387284680089356E+03 -6.0367233672585412E+00  1.6352055874524782E+06
  5.0000000000000000E+03  4.8273556698783511E+02  7.2407528180674637E+02  1.4504214609468700E+03 -6.0265168257378461E+00  1.6725390529902366E+06
  5.1000000000000000E+03  4.9118842769754764E+02  7.4209127569686120E+02  1.4547656390610277E+03 -6.0163142488333090E+00  1.7102171782429218E+06
  5.2000000000000000E+03  4.9883550948282556E+02  7.6003066894204176E+02  1.4601815880173260E+03 -6.0061205120791481E+00  1.7482133851933083E+06
  5.3000000000000000E+03  5.0759233598902335E+02  7.7788231755725201E+02  1.4628709979954797E+03 -5.9959402405391922E+00  1.7864993400493350E+06
  5.4000000000000000E+03  5.1662014833870899E+02  7.9563568561378656E+02  1.4752249600731132E+03 -5.9857778115676563E+00  1.8250451875876207E+06
  5.5000000000000000E+03  5.2411949199102776E+02  8.1328084424618578E+02  1.4759375685562031E+03 -5.9756373581398616E+00  1.8638198156172528E+06
  5.6000000000000000E+03  5.3336117120910319E+02  8.3080846768955325E+02  1.4916358043305986E+03 -5.9655227727181357E+00  1.9027910935297359E+06
  5.7000000000000000E+03  5.4081639878013289E+02  8.4820982674847585E+02  1.4940691109203012E+03 -5.9554377116820607E+00  1.9419260946407386E+06
  5.8000000000000000E+03  5.4915811032000181E+02  8.6547678005308592E+02  1.5044154233721636E+03 -5.9453856002424974E+00  1.9811913502807408E+06
  5.9000000000000000E+03  5.5643800054396615E+02  8.8260176344800061E+02  1.5074462900096473E+03 -5.9353696378949365E+00  2.0205530516350553E+06
  6.0000000000000000E+03  5.6499936338850262E+02  8.9957777780044762E+02  1.5208895487463992E+03 -5.9253928042578954E+00  2.0599772687182962E+06
  6.1000000000000000E+03  5.7156618316221181E+02  9.1639837551652749E+02  1.5206070999737924E+03 -5.9154578653700636E+00  2.0994301430591005E+06
  6.2000000000000000E+03  5.7986607980135773E+02  9.3305764599630436E+02  1.5335477681235739E+03 -5.9055673802987965E+00  2.1388780735907038E+06
  6.3000000000000000E+03  5.8659881885147479E+02  9.4955020025999545E+02  1.5361829412584143E+03 -5.8957237081114302E+00  2.1782878700684709E+06
  6.4000000000000000E+03  5.9437099842673683E+02  9.6587115491762620E+02  1.5468143843008634E+03 -5.8859290150328700E+00  2.2176269455836397E+06
  6.5000000000000000E+03  6.0070544939983313E+02  9.8201611567480847E+02  1.5484591804892025E+03 -5.8761852818895068E+00  2.2568634062069929E+06
  6.6000000000000000E+03  6.0891071555944836E+02  9.9798116049742725E+02  1.5633820752947997E+03 -5.8664943116393520E+00  2.2959662251783623E+06
  6.7000000000000000E+03  6.1481297722541149E+02  1.0137628225818371E+03  1.5637124261488721E+03 -5.8568577370619979E+00  2.3349053165339702E+06
  6.8000000000000000E+03  6.2226237583416150E+02  1.0293580732261473E+03  1.5747460267036806E+03 -5.8472770284819573E+00  2.3736516566225677E+06
  6.9000000000000000E+03  6.2815119390757479E+02  1.0447643047004344E+03  1.5768313968939487E+03 -5.8377535015114441E+00  2.4121773608467756E+06
  7.0000000000000000E+03  6.3573478904548813E+02  1.0599793132006182E+03  1.5897580837743644E+03 -5.8282883248112380E+00  2.4504557397075081E+06
  7.1000000000000000E+03  6.4113346647176058E+02  1.0750012819312121E+03  1.5898703027721565E+03 -5.8188825277153162E+00  2.4884613783005648E+06
  7.2000000000000000E+03  6.4899654837101718E+02  1.0898287643968665E+03  1.6058755568083911E+03 -5.8095370078373962E+00  2.5261701713782428E+06
  7.3000000000000000E+03  6.5460916986810787E+02  1.1044606679268559E+03  1.6085830036395678E+03 -5.8002525385148598E+00  2.5635593575350940E+06
  7.4000000000000000E+03  6.6113159756033485E+02  1.1188962374765201E+03  1.6173771998267935E+03 -5.7910297761122589E+00  2.6006075330644408E+06
  7.5000000000000000E+03  6.6623465101539728E+02  1.1331350397286812E+03  1.6182475183533202E+03 -5.7818692671343896E+00  2.6372946967276596E+06
  7.6000000000000000E+03  6.7267968310887670E+02  1.1471769475239673E+03  1.6277197038419386E+03 -5.7727714551725438E+00  2.6736022137259669E+06
  7.7000000000000000E+03  6.7748847571873534E+02  1.1610221246263295E+03  1.6280933763499893E+03 -5.7637366876116820E+00  2.7095128557419260E+06
  7.8000000000000000E+03  6.8347674620042085E+02  1.1746710108453431E+03  1.6357129643696594E+03 -5.7547652221387970E+00  2.7450107528954269E+06
  7.9000000000000000E+03  6.8895595730344417E+02  1.1881243075122634E+03  1.6411577221179846E+03 -5.7458572329858022E+00  2.7800814062614357E+06
  8.0000000000000000E+03  6.9445585222637214E+02  1.2013829633247174E+03  1.6470718534361738E+03 -5.7370128169527508E+00  2.8147116595708481E+06
  8.1000000000000000E+03  6.9849951349431740E+02  1.2144481605566914E+03  1.6453605718449217E+03 -5.7282319991739294E+00  2.8488896479482325E+06
  8.2000000000000000E+03  7.0370324729608751E+02  1.2273213016316877E+03  1.6506905805958868E+03 -5.7195147386156231E+00  2.8826048127614362E+06
  8.3000000000000000E+03  7.0697915319866456E+02  1.2400039960669271E+03  1.6461091546162629E+03 -5.7108609333501050E+00  2.9158478215991082E+06
  8.4000000000000000E+03  7.1147204816057820E+02  1.2524980477722402E+03  1.6482408963505536E+03 -5.7022704255321379E+00  2.9486105555887660E+06
  8.5000000000000000E+03  7.1464617631422323E+02  1.2648054427159400E+03  1.6441202806223450E+03 -5.6937430061683516E+00  2.9808860758213727E+06
  8.6000000000000000E+03  7.1896432913360843E+02  1.2769283369421460E+03  1.6465059345024335E+03 -5.6852784196183324E+00  3.0126685402045595E+06
  8.7000000000000000E+03  7.2182725693558086E+02  1.2888690449315588E+03  1.6418330209088194E+03 -5.6768763678121452E+00  3.0439532203610973E+06
  8.8000000000000000E+03  7.2698533745408804E+02  1.3006300283217286E+03  1.6494469690908550E+03 -5.6685365143079807E+00  3.0747363981454959E+06
  8.9000000000000000E+03  7.2994254227684246E+02  1.3122138849551725E+03  1.6460034475371854E+03 -5.6602584880453932E+00  3.1050153565598396E+06
  9.0000000000000000E+03  7.3385378745027560E+02  1.3236233382695521E+03  1.6479226612868611E+03 -5.6520418869108484E+00  3.1347883195223701E+06
  9.1000000000000000E+03  7.3665334706986414E+02  1.3348612270153728E+03  1.6447482319969713E+03 -5.6438862810669921E+00  3.1640543900336884E+06
  9.2000000000000000E+03  7.4065204528504069E+02  1.3459304952981113E+03  1.6478369842508423E+03 -5.6357912160650327E+00  3.1928135528940004E+06
  9.3000000000000000E+03  7.4337489111626076E+02  1.3568341829482974E+03  1.6450938337211221E+03 -5.6277562157972927E+00  3.2210665577808875E+06
  9.4000000000000000E+03  7.4730195107863005E+02  1.3675754161968202E+03  1.6485544517962085E+03 -5.6197807851925692E+00  3.2488149321683366E+06
  9.5000000000000000E+03  7.4996484921365447E+02  1.3781573986692974E+03  1.6462124570207241E+03 -5.6118644127683304E+00  3.2760609052518555E+06
  9.6000000000000000E+03  7.5444941599731499E+02  1.3885834026851048E+03  1.6544037677131237E+03 -5.6040065729938657E+00  3.3028073709744578E+06
  9.7000000000000000E+03  7.5737592238648745E+02  1.3988567608602666E+03  1.6524076127144970E+03 -5.5962067284866048E+00  3.3290578494272446E+06
  9.8000000000000000E+03  7.6132599418732048E+02  1.4089808580068689E+03  1.6572637781462367E+03 -5.5884643320388703E+00  3.3548164362159828E+06
  9.9000000000000000E+03  7.6319028143430728E+02  1.4189591233307026E+03  1.6524353541499117E+03 -5.5807788285097759E+00  3.3800877560175569E+06
  1.0000000000000000E+04  7.6694889940953158E+02  1.4287950229165137E+03  1.6566429245385020E+03 -5.5731496565572689E+00  3.4048769522123747E+06
  1.0100000000000000E+04  7.6906712958884475E+02  1.4384920525009759E+03  1.6535868897928717E+03 -5.5655762502353436E+00  3.4291895987994699E+06
  1.0200000000000000E+04  7.7301600354250354E+02  1.4480537305324883E+03  1.6592143148620330E+03 -5.5580580404897582E+00  3.4530317037783549E+06
  1.0300000000000000E+04  7.7454641381574152E+02  1.4574835915012104E+03  1.6539373464158730E+03 -5.5505944564744620E+00  3.4764096636395180E+06
  1.0400000000000000E+04  7.7725083273634004E+02  1.4667851795576457E+03  1.6541939587380070E+03 -5.5431849268360178E+00  3.4993302167864600E+06
  1.0500000000000000E+04  7.7901612300648071E+02  1.4759620423891288E+03  1.6507073882304655E+03 -5.5358288808075979E+00  3.5218004133255584E+06
  1.0600000000000000E+04  7.8197957635435125E+02  1.4850177253747568E+03  1.6525613644205180E+03 -5.5285257492682387E+00  3.5438275988843939E+06
  1.0700000000000000E+04  7.8274597720218378E+02  1.4939557659976588E+03  1.6451099880268416E+03 -5.5212749656700160E+00  3.5654193686479693E+06
  1.0800000000000000E+04  7.8609636902616353E+02  1.5027796885218881E+03  1.6491388065925235E+03 -5.5140759669068515E+00  3.5865835161734684E+06
  1.0900000000000000E+04  7.8731885378461584E+02  1.5114929989170992E+03  1.6441329873553573E+03 -5.5069281940498662E+00  3.6073280691588186E+06
  1.1000000000000000E+04  7.9024343767555820E+02  1.5200991800467380E+03  1.6466623759258714E+03 -5.4998310930882983E+00  3.6276611975029670E+06
  1.1100000000000000E+04  7.9132052855525706E+02  1.5286016870907490E+03  1.6413635586991688E+03 -5.4927841155119372E+00  3.6475912288712487E+06
  1.1200000000000000E+04  7.9451229805576043E+02  1.5370039432207027E+03  1.6454451895654797E+03 -5.4857867188921947E+00  3.6671266020716070E+06
  1.1300000000000000E+04  7.9514880496145190E+02  1.5453093355087935E+03  1.6387443765276112E+03 -5.4788383673727887E+00  3.6862758519676970E+06
  1.1400000000000000E+04  7.9704612020292154E+02  1.5535212110703430E+03  1.6377327994703164E+03 -5.4719385320992924E+00  3.7050475939228190E+06
  1.1500000000000000E+04  7.9870708591817345E+02  1.5616428734385890E+03  1.6357946405725434E+03 -5.4650866916180778E+00  3.7234504880422251E+06
  1.1600000000000000E+04  8.0062535721824634E+02  1.5696775791596397E+03  1.6350623098502365E+03 -5.4582823321974328E+00  3.7414932460003076E+06
  1.1700000000000000E+04  8.0218423880513876E+02  1.5776285346098207E+03  1.6329451864961597E+03 -5.4515249481236436E+00  3.7591845834369883E+06
  1.1800000000000000E+04  8.0390147384348484E+02  1.5854988930276636E+03  1.6315571699630757E+03 -5.4448140419567705E+00  3.7765332252316535E+06
  1.1900000000000000E+04  8.0454672982994362E+02  1.5932917517533265E+03  1.6260053219632362E+03 -5.4381491247336040E+00  3.7935478667287030E+06
  1.2000000000000000E+04  8.0652581521782849E+02  1.6010101496721459E+03  1.6261318271036780E+03 -5.4315297161289156E+00  3.8102371970653525E+06
  1.2100000000000000E+04  8.0743823051543939E+02  1.6086570648606730E+03  1.6219324491736397E+03 -5.4249553446194785E+00  3.8266098407450109E+06
  1.2200000000000000E+04  8.0886416841299206E+02  1.6162354124222913E+03  1.6200834089353159E+03 -5.4184255475744285E+00  3.8426743778304877E+06
  1.2300000000000000E+04  8.0953948970720774E+02  1.6237480425137887E+03  1.6152641806921351E+03 -5.4119398713470179E+00  3.8584393062591925E+06
  1.2400000000000000E+04  8.1048869422696157E+02  1.6311977385545861E+03  1.6116861003820047E+03 -5.4054978713315922E+00  3.8739130589463999E+06
  1.2500000000000000E+04  8.1094136874641026E+02  1.6385872156117634E+03  1.6064228649739839E+03 -5.3990991119830678E+00  3.8891039733157554E+06
  1.2600000000000000E+04  8.1224483531445458E+02  1.6459191189604019E+03  1.6043598258898705E+03 -5.3927431668447223E+00  3.9040202794297673E+06
  1.2700000000000000E+04  8.1323421781112904E+02  1.6531960228073281E+03  1.6013563835778350E+03 -5.3864296185259537E+00  3.9186701129222773E+06
  1.2800000000000000E+04  8.1493724477242051E+02  1.6604204291793110E+03  1.6011035321386773E+03 -5.3801580586911744E+00  3.9330614800804211E+06
  1.2900000000000000E+04  8.1624964808715151E+02  1.6675947669634072E+03  1.5995005596072929E+03 -5.3739280880014038E+00  3.9472022642989480E+06
  1.3000000000000000E+04  8.1770128270928012E+02  1.6747213910998209E+03  1.5985143481223818E+03 -5.3677393160614617E+00  3.9611002346760496E+06
  1.3100000000000000E+04  8.1790152900581131E+02  1.6818025819197271E+03  1.5928275715182385E+03 -5.3615913613601958E+00  3.9747630002123029E+06
  1.3200000000000000E+04  8.1821675297063189E+02  1.6888405446198904E+03  1.5878343003336263E+03 -5.3554838511662162E+00  3.9881980392083218E+06
  1.3300000000000000E+04  8.1836108711160307E+02  1.6958374088741971E+03  1.5822720946927707E+03 -5.3494164214570059E+00  4.0014126894075489E+06
  1.3400000000000000E+04  8.1970922261542364E+02  1.7027952285707584E+03  1.5812348250627479E+03 -5.3433887167924272E+00  4.0144141294642827E+06
  1.3500000000000000E+04  8.1976736999554430E+02  1.7097159816747735E+03  1.5755469281957808E+03 -5.3374003902271303E+00  4.0272093790260167E+06
  1.3600000000000000E+04  8.2106370972821310E+02  1.7166015702066488E+03  1.5744281702659184E+03 -5.3314511031674012E+00  4.0398053085720674E+06
  1.3700000000000000E+04  8.2289705651500572E+02  1.7234538203347215E+03  1.5755317849158369E+03 -5.3255405252585408E+00  4.0522086249501505E+06
  1.3800000000000000E+04  8.2384249266456607E+02  1.7302744825742000E+03  1.5732183330194143E+03 -5.3196683342486502E+00  4.0644258635259322E+06
  1.3900000000000000E+04  8.2391829975266751E+02  1.7370652320885242E+03  1.5679348345258068E+03 -5.3138342158412764E+00  4.0764634143573837E+06
  1.4000000000000000E+04  8.2435658430864464E+02  1.7438276690892144E+03  1.5640150536079473E+03 -5.3080378635744756E+00  4.0883274765129872E+06
  1.4100000000000000E+04  8.2474538833044312E+02  1.7505633193260976E+03  1.5600746893443197E+03 -5.3022789786512217E+00  4.1000240957145886E+06
  1.4200000000000000E+04  8.2551459744213935E+02  1.7572736346665704E+03  1.5575172460177271E+03 -5.2965572697976295E+00  4.1115591345425793E+06
  1.4300000000000000E+04  8.2553047460066443E+02  1.7639599937571518E+03  1.5523340873595589E+03 -5.2908724531114171E+00  4.1229383107082038E+06
  1.4400000000000000E+04  8.2741735096890295E+02  1.7706237027632610E+03  1.5539325170668933E+03 -5.2852242519103960E+00  4.1341671415829984E+06
  1.4500000000000000E+04  8.2840383463525700E+02  1.7772659961819968E+03  1.5523226780542047E+03 -5.2796123965656641E+00  4.1452510045540356E+06
  1.4600000000000000E+04  8.2823344620494572E+02  1.7838880377250612E+03  1.5466984327796497E+03 -5.2740366243500816E+00  4.1561950850604996E+06
  1.4700000000000000E+04  8.2767923404305441E+02  1.7904909212651223E+03  1.5399123060245649E+03 -5.2684966792825847E+00  4.1670044035140304E+06
  1.4800000000000000E+04  8.2881956399854448E+02  1.7970756718436442E+03  1.5389683402589412E+03 -5.2629923119558111E+00  4.1776838238844560E+06
  1.4900000000000000E+04  8.2773247334713028E+02  1.8036432467345628E+03  1.5304340385655773E+03 -5.2575232793901447E+00  4.1882380346957510E+06
  1.5000000000000000E+04  8.2878910381207459E+02  1.8101945365603624E+03  1.5293242204309820E+03 -5.2520893448599573E+00  4.1986715611439003E+06
  1.5100000000000000E+04  8.2808435826816185E+02  1.8167303664564861E+03  1.5223324149122054E+03 -5.2466902777573736E+00  4.2089887494494328E+06
  1.5200000000000000E+04  8.3012960764491652E+02  1.8232514972803433E+03  1.5245685563376312E+03 -5.2413258533921026E+00  4.2191938163037924E+06
  1.5300000000000000E+04  8.2990292016945966E+02  1.8297586268609107E+03  1.5193434385652404E+03 -5.2359958528774557E+00  4.2292907842372116E+06
  1.5400000000000000E+04  8.3164034535839414E+02  1.8362523912862707E+03  1.5207296875839650E+03 -5.2307000629440648E+00  4.2392835420447532E+06
  1.5500000000000000E+04  8.3113682613281890E+02  1.8427333662238427E+03  1.5146164277842995E+03 -5.2254382758050557E+00  4.2491757897201907E+06
  1.5600000000000000E+04  8.3251309969466706E+02  1.8492020682722559E+03  1.5147898962420181E+03 -5.2202102889697688E+00  4.2589711190991960E+06
  1.5700000000000000E+04  8.3233904812740184E+02  1.8556589563392408E+03  1.5098888343708218E+03 -5.2150159051325504E+00  4.2686729236217160E+06
  1.5800000000000000E+04  8.3348756083919034E+02  1.8621044330448615E+03  1.5093362662996358E+03 -5.2098549319767642E+00  4.2782844837322840E+06
  1.5900000000000000E+04  8.3374532080671611E+02  1.8685388461440702E+03  1.5059942966966030E+03 -5.2047271820677405E+00  4.2878089030437749E+06
  1.6000000000000000E+04  8.3326280021254092E+02  1.8749624899692390E+03  1.5002652907195638E+03 -5.1996324726706806E+00  4.2972491677005496E+06
  1.6100000000000000E+04  8.3272298184083525E+02  1.8813756068864491E+03  1.4944764541747145E+03 -5.1945706256311137E+00  4.3066080935076354E+06
  1.6200000000000000E+04  8.3403204252036358E+02  1.8877783887656383E+03  1.4946634467367835E+03 -5.1895414672052969E+00  4.3158883837966351E+06
  1.6300000000000000E+04  8.3393840137119605E+02  1.8941709784594682E+03  1.4903813229037637E+03 -5.1845448279476276E+00  4.3250925905760918E+06
  1.6400000000000000E+04  8.3459744307750566E+02  1.9005534712912493E+03  1.4885217762515219E+03 -5.1795805425480008E+00  4.3342231356152073E+06
  1.6500000000000000E+04  8.3456528008954433E+02  1.9069259165472668E+03  1.4846136381236738E+03 -5.1746484496997489E+00  4.3432823192366967E+06
  1.6600000000000000E+04  8.3445948042754787E+02  1.9132883189705844E+03  1.4803692466384941E+03 -5.1697483919898275E+00  4.3522722955142511E+06
  1.6700000000000000E+04  8.3542507403333798E+02  1.9196406402598309E+03  1.4795775766828169E+03 -5.1648802157208866E+00  4.3611951147996588E+06
  1.6800000000000000E+04  8.3584726908092966E+02  1.9259828005609263E+03  1.4772422212385063E+03 -5.1600437708320239E+00  4.3700526867628414E+06
  1.6900000000000000E+04  8.3588872945706078E+02  1.9323146799612059E+03  1.4736043462024193E+03 -5.1552389107292163E+00  4.3788468274779059E+06
  1.7000000000000000E+04  8.3648332276397173E+02  1.9386361199741289E+03  1.4717624176419299E+03 -5.1504654921879922E+00  4.3875792164532188E+06
  1.7100000000000000E+04  8.3587029846561813E+02  1.9449469250186110E+03  1.4662765898479861E+03 -5.1457233752311193E+00  4.3962514238768723E+06
  1.7200000000000000E+04  8.3645954250925683E+02  1.9512468638918704E+03  1.4644946908972677E+03 -5.1410124229826355E+00  4.4048649316626163E+06
  1.7300000000000000E+04  8.3501831002202289E+02  1.9575356712270652E+03  1.4566268753285569E+03 -5.1363325015927890E+00  4.4134210830858983E+06
  1.7400000000000000E+04  8.3676529193580268E+02  1.9638130489453997E+03  1.4584508678320074E+03 -5.1316834800823541E+00  4.4219211463709865E+06
  1.7500000000000000E+04  8.3665784530009910E+02  1.9700786676895041E+03  1.4546962996393379E+03 -5.1270652302647752E+00  4.4303662780273864E+06
  1.7600000000000000E+04  8.3722646795641924E+02  1.9763321682465025E+03  1.4529891897299808E+03 -5.1224776266155052E+00  4.4387575408003014E+06
  1.7700000000000000E+04  8.3637103706613584E+02  1.9825731629529314E+03  1.4470272677117478E+03 -5.1179205461788726E+00  4.4470958974567903E+06
  1.7800000000000000E+04  8.3704351231513044E+02  1.9888012370849956E+03  1.4458175179275386E+03 -5.1133938684485294E+00  4.4553822436197866E+06
  1.7900000000000000E+04  8.3713955741937059E+02  1.9950159502273832E+03  1.4427787926457952E+03 -5.1088974752896092E+00  4.4636173593408223E+06
  1.8000000000000000E+04  8.3800781236677142E+02  2.0012168376266650E+03  1.4421367000361167E+03 -5.1044312508261269E+00  4.4718019465184752E+06
  1.8100000000000000E+04  8.3843062703906469E+02  2.0074034115242746E+03  1.4401092380347463E+03 -5.0999950813381183E+00  4.4799366434726492E+06
  1.8200000000000000E+04  8.3911195127152735E+02  2.0135751624663728E+03  1.4390472451550170E+03 -5.0955888551810107E+00  4.4880219901931044E+06
  1.8300000000000000E+04  8.3925874555479970E+02  2.0197315605940566E+03  1.4362764837967461E+03 -5.0912124626924840E+00  4.4960584624179918E+06
  1.8400000000000000E+04  8.3895720797405886E+02  2.0258720569112841E+03  1.4322371136237734E+03 -5.0868657960979569E+00  4.5040464592862297E+06
  1.8500000000000000E+04  8.3991471133716766E+02  2.0319960845294220E+03  1.4319875757375883E+03 -5.0825487494257811E+00  4.5119863133516284E+06
  1.8600000000000000E+04  8.3886954786229035E+02  2.0381030598867587E+03  1.4259203176920387E+03 -5.0782612184335676E+00  4.5198782871792419E+06
  1.8700000000000000E+04  8.4053579804280957E+02  2.0441923839470855E+03  1.4277815288712225E+03 -5.0740031005136679E+00  4.5277225773704629E+06
  1.8800000000000000E+04  8.3926618393759145E+02  2.0502634433710919E+03  1.4211919498750747E+03 -5.0697742946167113E+00  4.5355193273147373E+06
