#Te   kappa_tot   kappa_e_ph  kappa_e_e mu Ce
#[K]  [W/(K*m)]   [W/(K*m)]   [W/(K*m)]   [eV]  [J/(m^3*K)]
   3.0000000000000000E+02   1.6564221421169655E+01   1.6658516174510467E+01   2.9263065089677580E+03   4.2688332442511303E+00   1.6381631973400265E+04
   4.0000000000000000E+02   2.3360838912890642E+01   2.3537418572521755E+01   3.1139138270322233E+03   4.2519511210893786E+00   2.2973469571808684E+04
   5.0000000000000000E+02   3.0285887385746147E+01   3.0568638803348417E+01   3.2742483138883358E+03   4.2348878651372699E+00   3.0832257232125947E+04
   6.0000000000000000E+02   3.6964387275485230E+01   3.7372813143616405E+01   3.3824085260223633E+03   4.2179309793274831E+00   3.8870552728702176E+04
   7.0000000000000000E+02   4.3318934744583565E+01   4.3871655036943288E+01   3.4383998343331377E+03   4.2020775614058437E+00   4.6377368684322726E+04
   8.0000000000000000E+02   4.9363901079587187E+01   5.0081872529664416E+01   3.4433633832778937E+03   4.1887308863549668E+00   5.3058255674161694E+04
   9.0000000000000000E+02   5.5210275715719249E+01   5.6118837543853459E+01   3.4101548157756279E+03   4.1787745574576869E+00   5.9117661961054990E+04
   1.0000000000000000E+03   6.0978206238999249E+01   6.2108051151813349E+01   3.3519977027685427E+03   4.1721342440352212E+00   6.4929028463991126E+04
   1.1000000000000000E+03   6.6725734561677328E+01   6.8111299759035546E+01   3.2800885277990174E+03   4.1681825721686243E+00   7.0714818904070155E+04
   1.2000000000000000E+03   7.2460996908427873E+01   7.4138556972380840E+01   3.2023614909573730E+03   4.1662248927854355E+00   7.6542480268283602E+04
   1.3000000000000000E+03   7.8171517003830985E+01   8.0177939015263604E+01   3.1237850698162001E+03   4.1656983860352526E+00   8.2412616986282766E+04
   1.4000000000000000E+03   8.3840872975272703E+01   8.6212949814128947E+01   3.0471900639083938E+03   4.1661925073675024E+00   8.8309538763397402E+04
   1.5000000000000000E+03   8.9454848688105415E+01   9.2228971091172241E+01   2.9740319477250277E+03   4.1674169329082043E+00   9.4218272971681770E+04
   1.6000000000000000E+03   9.5002835440497364E+01   9.8214843341983595E+01   2.9049394914362647E+03   4.1691665299090479E+00   1.0012816426251369E+05
   1.7000000000000000E+03   1.0047761072043521E+02   1.0416273717664548E+02   2.8400715910229856E+03   4.1712946625635068E+00   1.0603275455062682E+05
   1.8000000000000000E+03   1.0587360869701705E+02   1.1006758709164720E+02   2.7785676389955565E+03   4.1736947633235140E+00   1.1192913240880241E+05
   1.9000000000000000E+03   1.1120370377006229E+02   1.1592650947752975E+02   2.7296183704218979E+03   4.1762879834233297E+00   1.1781752477204663E+05
   2.0000000000000000E+03   1.1644172241509590E+02   1.2173831566902750E+02   2.6763276847607590E+03   4.1790149562977774E+00   1.2370118407746467E+05
   2.1000000000000000E+03   1.2152102819801428E+02   1.2750313081809696E+02   2.5901112935549904E+03   4.1818302759885944E+00   1.2958646170458285E+05
   2.2000000000000000E+03   1.2650848501357878E+02   1.3322210229808667E+02   2.5103793704395480E+03   4.1846987632427606E+00   1.3548295497006294E+05
   2.3000000000000000E+03   1.3140634749247926E+02   1.3889717727536646E+02   2.4365752889576929E+03   4.1875929122553410E+00   1.4140364262684918E+05
   2.4000000000000000E+03   1.3621765957574391E+02   1.4453093155597134E+02   2.3682209940541170E+03   4.1904911240693403E+00   1.4736495670363729E+05
   2.5000000000000000E+03   1.4094614260424908E+02   1.5012643567927736E+02   2.3049092048571529E+03   4.1933764671048648E+00   1.5338676192526417E+05
   2.6000000000000000E+03   1.4559611156970743E+02   1.5568714793783781E+02   2.2462948833199707E+03   4.1962357935294818E+00   1.5949223215300284E+05
   2.7000000000000000E+03   1.5017241068732272E+02   1.6121682706720685E+02   2.1920868184705009E+03   4.1990590970304389E+00   1.6570762628129855E+05
   2.8000000000000000E+03   1.5465009017587192E+02   1.6671945966823529E+02   2.1362490797948508E+03   4.2018390359429967E+00   1.7206197372217869E+05
   2.9000000000000000E+03   1.5909528149092549E+02   1.7219919904603475E+02   2.0906786027556304E+03   4.2045705687583741E+00   1.7858668267394928E+05
   3.0000000000000000E+03   1.6348193815735868E+02   1.7766031321030934E+02   2.0484894939508877E+03   4.2072506681490349E+00   1.8531508910520683E+05
   3.1000000000000000E+03   1.6776817448611408E+02   1.8310714042441106E+02   2.0027132733685885E+03   4.2098780883825517E+00   1.9228196146849528E+05
   3.2000000000000000E+03   1.7200649931496943E+02   1.8854405106409936E+02   1.9610401032852312E+03   4.2124531717057909E+00   1.9952297853632388E+05
   3.3000000000000000E+03   1.7620411397552536E+02   1.9397541476223338E+02   1.9232844292849190E+03   4.2149776810113853E+00   2.0707419361779888E+05
   3.4000000000000000E+03   1.8036846546001956E+02   1.9940557195481151E+02   1.8892827556281393E+03   4.2174546520306180E+00   2.1497149808933132E+05
   3.5000000000000000E+03   1.8450718275825213E+02   2.0483880905413056E+02   1.8588887592230956E+03   4.2198882596973020E+00   2.2325009575593288E+05
   3.6000000000000000E+03   1.8862802301429957E+02   2.1027933658064146E+02   1.8319708602634444E+03   4.2222836955518872E+00   2.3194399717465564E+05
   3.7000000000000000E+03   1.9273903588316429E+02   2.1573126970241799E+02   1.8084296314643384E+03   4.2246470525606536E+00   2.4108554055436846E+05
   3.8000000000000000E+03   1.9689519663447436E+02   2.2119861074221097E+02   1.7920504404974017E+03   4.2269852167732331E+00   2.5070494844752506E+05
   3.9000000000000000E+03   2.0101602834327147E+02   2.2668523332916885E+02   1.7751763372855517E+03   4.2293057643354768E+00   2.6082992559876438E+05
