#Te   kappa_tot   kappa_e_ph  kappa_e_e mu Ce
#[K]  [W/(K*m)]   [W/(K*m)]   [W/(K*m)]   [eV]  [J/(m^3*K)]
   3.0000000000000000E+02   7.2775344723957076E+01   7.2838719446896462E+01   8.3643173037129774E+04   2.6899850546291590E+00   3.5547762941725843E+05
   4.0000000000000000E+02   9.4902922778347047E+01   9.5014948753300104E+01   8.0492014000331284E+04   2.6858638267669996E+00   4.6335469150460738E+05
   5.0000000000000000E+02   1.1554738932476025E+02   1.1571978730610596E+02   7.7559604886687521E+04   2.6828240682257425E+00   5.6806669795161067E+05
   6.0000000000000000E+02   1.3450394083018480E+02   1.3474635540448324E+02   7.4764134404286160E+04   2.6804663569904958E+00   6.6551787780045532E+05
   7.0000000000000000E+02   1.5162851057867954E+02   1.5194844256944191E+02   7.2014417741260622E+04   2.6784200732224943E+00   7.5248697190519632E+05
   8.0000000000000000E+02   1.6692409952065537E+02   1.6732743868163539E+02   6.9249368097970830E+04   2.6764520736711592E+00   8.2756334273684060E+05
   9.0000000000000000E+02   1.8053975913882397E+02   1.8103155469171034E+02   6.6457276989895996E+04   2.6744398907594098E+00   8.9097049503509572E+05
   1.0000000000000000E+03   1.9271477471710551E+02   1.9329994909158657E+02   6.3659240333359732E+04   2.6723314027405118E+00   9.4396556345898414E+05
   1.1000000000000000E+03   2.0372296720623666E+02   2.0440686608622173E+02   6.0889664386236880E+04   2.6701152945646611E+00   9.8826869492731569E+05
   1.2000000000000000E+03   2.1383539139717627E+02   2.1462420118592215E+02   5.8181643684802766E+04   2.6678024913835436E+00   1.0256736548188275E+06
   1.3000000000000000E+03   2.2330068758451029E+02   2.2420171676173351E+02   5.5563569722360167E+04   2.6654151098541288E+00   1.0578343062749146E+06
   1.4000000000000000E+03   2.3233721679837126E+02   2.3335912099093218E+02   5.3055862849212099E+04   2.6629800450970418E+00   1.0861743500527898E+06
   1.5000000000000000E+03   2.4113180808708279E+02   2.4228472809326539E+02   5.0673554317491646E+04   2.6605253165516838E+00   1.1118690545275824E+06
