#Te   kappa_tot   kappa_e_ph  kappa_e_e mu Ce
#[K]  [W/(K*m)]   [W/(K*m)]   [W/(K*m)]   [eV]  [J/(m^3*K)]
   3.0000000000000000E+02   9.0711539886324601E+01   9.2842874290725007E+01   3.9514775705755183E+03  -4.2411884225593610E+00   2.9510047235895894E+04
   4.0000000000000000E+02   1.2059740004368156E+02   1.2459547675429322E+02   3.7582797033106121E+03  -4.2417127630521358E+00   3.9327314440104776E+04
   5.0000000000000000E+02   1.4995158890960909E+02   1.5643104466720561E+02   3.6202243799776538E+03  -4.2417414946382541E+00   4.9151272127949960E+04
   6.0000000000000000E+02   1.7876124641112901E+02   1.8835064298816368E+02   3.5111485308195925E+03  -4.2413180169279974E+00   5.8986747731741401E+04
   7.0000000000000000E+02   2.0704095784684631E+02   2.2038309503310364E+02   3.4198664315867168E+03  -4.2405384209342083E+00   6.8844788935101198E+04
   8.0000000000000000E+02   2.3480174633126958E+02   2.5255274562027941E+02   3.3406471797400668E+03  -4.2394931759853121E+00   7.8732783701481298E+04
   9.0000000000000000E+02   2.6202174958944920E+02   2.8488290275159778E+02   3.2651684749956376E+03  -4.2382554471322784E+00   8.8656837682829660E+04
   1.0000000000000000E+03   2.8873851745167030E+02   3.1740202710843982E+02   3.1973122566238726E+03  -4.2368821759392716E+00   9.8624364936928963E+04
   1.1000000000000000E+03   3.1501270544979394E+02   3.5014446240419767E+02   3.1396082622159902E+03  -4.2354173397406036E+00   1.0864460634745656E+05
   1.2000000000000000E+03   3.4082381734787623E+02   3.8314743746594030E+02   3.0854112167135600E+03  -4.2338948554787734E+00   1.1872784242598955E+05
   1.3000000000000000E+03   3.6619677833193720E+02   4.1644713598697513E+02   3.0348361018820192E+03  -4.2323408053740046E+00   1.2888423953473463E+05
   1.4000000000000000E+03   3.9114656584563778E+02   4.5007544841355826E+02   2.9874224378086860E+03  -4.2307751234488258E+00   1.3912285520724059E+05
   1.5000000000000000E+03   4.1568340948166832E+02   4.8405793500709029E+02   2.9428336250112711E+03  -4.2292129025565348E+00   1.4945098740974560E+05
   1.6000000000000000E+03   4.3981278220420245E+02   5.1841294123710634E+02   2.9008164973394955E+03  -4.2276654295181970E+00   1.5987386772702215E+05
   1.7000000000000000E+03   4.6353605377443779E+02   5.5315158552340245E+02   2.8611748219142132E+03  -4.2261410140379931E+00   1.7039462481854393E+05
   1.8000000000000000E+03   4.8685148336274153E+02   5.8827831036352882E+02   2.8237516296195308E+03  -4.2246456528400778E+00   1.8101443001974217E+05
   1.9000000000000000E+03   5.0975533004298654E+02   6.2379173770573425E+02   2.7884179241481820E+03  -4.2231835596443323E+00   1.9173274669044220E+05
   2.0000000000000000E+03   5.3224215728566378E+02   6.5968563935262671E+02   2.7550448412491451E+03  -4.2217575846414741E+00   2.0254762491975955E+05
   2.1000000000000000E+03   5.5267775626430773E+02   6.9594989829018130E+02   2.6846532956136648E+03  -4.2203695439325406E+00   2.1345600004708019E+05
   2.2000000000000000E+03   5.7285656437610658E+02   7.3257138839197307E+02   2.6275477639619089E+03  -4.2190204762452401E+00   2.2445397144828012E+05
   2.3000000000000000E+03   5.9206324140521815E+02   7.6953473710468063E+02   2.5672473713506301E+03  -4.2177108415680271E+00   2.3553704732132400E+05
   2.4000000000000000E+03   6.1062302139553742E+02   8.0682296050103014E+02   2.5110337756401427E+03  -4.2164406740770239E+00   2.4670035029870254E+05
   2.5000000000000000E+03   6.2854411699116508E+02   8.4441797521112062E+02   2.4586300304122601E+03  -4.2152096991663024E+00   2.5793878434329529E+05
   2.6000000000000000E+03   6.4583857904504862E+02   8.8230100004860958E+02   2.4097868140867854E+03  -4.2140174226819731E+00   2.6924716559801489E+05
   2.7000000000000000E+03   6.6252112198248687E+02   9.2045286375445687E+02   2.3642668398902201E+03  -4.2128631987080496E+00   2.8062032149556861E+05
   2.8000000000000000E+03   6.7860753151580059E+02   9.5885423594939937E+02   2.3218317855197588E+03  -4.2117462808947641E+00   2.9205316352233657E+05
   2.9000000000000000E+03   6.9412218470076732E+02   9.9748579731648522E+02   2.2823337804800121E+03  -4.2106658611231049E+00   3.0354073812522687E+05
   3.0000000000000000E+03   7.0908522089086205E+02   1.0363283631089632E+03   2.2455631042096061E+03  -4.2096210985085873E+00   3.1507826104470185E+05
