#Te   kappa_tot   kappa_e_ph  kappa_e_e mu Ce
#[K]  [W/(K*m)]   [W/(K*m)]   [W/(K*m)]   [eV]  [J/(m^3*K)]
   3.0000000000000000E+02   3.2447509848294487E+01   3.3325715971499825E+01   1.2313014776530647E+03   1.3619727135987356E+00   2.9823689217063205E+04
   4.0000000000000000E+02   4.3804937572927429E+01   4.5421716511158614E+01   1.2306539930581430E+03   1.3671618465140600E+00   4.0499989650199459E+04
   5.0000000000000000E+02   5.7198464533462349E+01   5.9963472763008419E+01   1.2404370205803079E+03   1.3721267295613861E+00   5.3250799314037256E+04
   6.0000000000000000E+02   7.3207809799684838E+01   7.7677741735720744E+01   1.2721932736409358E+03   1.3763519831524240E+00   6.8569264020876188E+04
   7.0000000000000000E+02   9.1281645053008404E+01   9.8109091532470970E+01   1.3116996664388480E+03   1.3795633602524331E+00   8.5963544651892109E+04
   8.0000000000000000E+02   1.1047033459771981E+02   1.2025859350248609E+02   1.3572390342067715E+03   1.3816576274897958E+00   1.0439734128919226E+05
   9.0000000000000000E+02   1.2984935507296680E+02   1.4311871692353267E+02   1.4005099341381469E+03   1.3826517596496153E+00   1.2285214468030288E+05
   1.0000000000000000E+03   1.4873021558173429E+02   1.6592985407612534E+02   1.4348431204665023E+03   1.3826339841044941E+00   1.4061030363793098E+05
   1.1000000000000000E+03   1.6672834261291550E+02   1.8822258308529163E+02   1.4600208535148704E+03   1.3817251810946445E+00   1.5728846542372965E+05
   1.2000000000000000E+03   1.8370403941412087E+02   2.0975807126005697E+02   1.4789804978379154E+03   1.3800541983936458E+00   1.7275884825436823E+05
   1.3000000000000000E+03   1.9940220028996154E+02   2.3044801062677229E+02   1.4801301648402496E+03   1.3777444328186821E+00   1.8705283568571269E+05
   1.4000000000000000E+03   2.1399853180960159E+02   2.5028980111703217E+02   1.4758825190772643E+03   1.3749076368145896E+00   2.0028476125766072E+05
   1.5000000000000000E+03   2.2757675935546368E+02   2.6932395391140892E+02   1.4681674613086088E+03   1.3716417918771941E+00   2.1260206055580845E+05
   1.6000000000000000E+03   2.4010483256303360E+02   2.8760940416985602E+02   1.4536792038313956E+03   1.3680310649335989E+00   2.2415649665096853E+05
   1.7000000000000000E+03   2.5161647110873128E+02   3.0521046624586700E+02   1.4329213611661337E+03   1.3641467267045562E+00   2.3508939461514514E+05
   1.8000000000000000E+03   2.6254631679884000E+02   3.2219047797477634E+02   1.4182431546051050E+03   1.3600484411122122E+00   2.4552525479281269E+05
