#Te   kappa_tot   kappa_e_ph  kappa_e_e mu Ce
#[K]  [W/(K*m)]   [W/(K*m)]   [W/(K*m)]   [eV]  [J/(m^3*K)]
   3.0000000000000000E+02   6.8649252140066395E+01   6.8698939050923116E+01   9.4916965199573664E+04   2.3148189035604996E+00   3.9332368214388838E+05
   4.0000000000000000E+02   8.6826186730403805E+01   8.6911946434637159E+01   8.7992757877332711E+04   2.3177455418604325E+00   4.7193840047032235E+05
   5.0000000000000000E+02   1.0193768127110427E+02   1.0206673749211821E+02   8.0619488724449810E+04   2.3209969322244461E+00   5.2754796593934612E+05
   6.0000000000000000E+02   1.1535283135929171E+02   1.1553358875984776E+02   7.3729355144250148E+04   2.3244912511243219E+00   5.6817781082846504E+05
   7.0000000000000000E+02   1.2794970456422597E+02   1.2819331888881953E+02   6.7328952459164779E+04   2.3282339684419391E+00   5.9918347217211011E+05
   8.0000000000000000E+02   1.4015617018481461E+02   1.4047601459160745E+02   6.1556743809934611E+04   2.3322540096171682E+00   6.2365337356439629E+05
   9.0000000000000000E+02   1.5216202077402829E+02   1.5257300927882474E+02   5.6487753639094510E+04   2.3365766138726132E+00   6.4343325397319265E+05
   1.0000000000000000E+03   1.6406009354373947E+02   1.6457800664071664E+02   5.2133617246425114E+04   2.3412163691298069E+00   6.5976713926339138E+05
   1.1000000000000000E+03   1.7590971224983599E+02   1.7655358884758104E+02   4.8235160463389715E+04   2.3461776556160441E+00   6.7359620421924058E+05
   1.2000000000000000E+03   1.8776389687317820E+02   1.8855531072188521E+02   4.4734976491901449E+04   2.3514570235008359E+00   6.8568062620234303E+05
   1.3000000000000000E+03   1.9967515859800216E+02   2.0063689710068343E+02   4.1656026183311602E+04   2.3570456214163640E+00   6.9664749098815932E+05
   1.4000000000000000E+03   2.1169329446495587E+02   2.1284887454775551E+02   3.8992260378015038E+04   2.3629311721686941E+00   7.0701240772388177E+05
   1.5000000000000000E+03   2.2385678567586262E+02   2.2523602742543574E+02   3.6556762535257491E+04   2.3690994487184267E+00   7.1719336280716676E+05
   1.6000000000000000E+03   2.3621163256784303E+02   2.3783558105933642E+02   3.4594404427867841E+04   2.3755353275442772E+00   7.2752279097190208E+05
   1.7000000000000000E+03   2.4876876371008220E+02   2.5067648495790920E+02   3.2688465007767398E+04   2.3822235134838325E+00   7.3825914397317381E+05
   1.8000000000000000E+03   2.6155237604452878E+02   2.6377959993649387E+02   3.0976760515348346E+04   2.3891490179789798E+00   7.4959792560705449E+05
   1.9000000000000000E+03   2.7457315838265561E+02   2.7715845250594469E+02   2.9435827433123784E+04   2.3962974558818759E+00   7.6168189657699422E+05
   2.0000000000000000E+03   2.8783551407006962E+02   2.9082025084008478E+02   2.8045487040425789E+04   2.4036552110746641E+00   7.7461022486812610E+05
   2.1000000000000000E+03   3.0129073996023243E+02   3.0476694177824629E+02   2.6414881014085626E+04   2.4112095094152273E+00   7.8844648770020204E+05
   2.2000000000000000E+03   3.1496963438403390E+02   3.1899617691729219E+02   2.4952948685789434E+04   2.4189484282878548E+00   8.0322565726053889E+05
   2.3000000000000000E+03   3.2886244601539931E+02   3.3350212814610700E+02   2.3638758545026049E+04   2.4268608647547731E+00   8.1895994971526193E+05
   2.4000000000000000E+03   3.4295676690526182E+02   3.4827614368402317E+02   2.2454446299988940E+04   2.4349364789951484E+00   8.3564383554830356E+05
   2.5000000000000000E+03   3.5723809103692105E+02   3.6330726585283458E+02   2.1384652452719845E+04   2.4431656249195655E+00   8.5325813000383461E+05
   2.6000000000000000E+03   3.7167099402532608E+02   3.7858264570568906E+02   2.0358113336345508E+04   2.4515392768837327E+00   8.7177340847435046E+05
   2.7000000000000000E+03   3.8627554212988827E+02   3.9408789170888798E+02   1.9485368963246823E+04   2.4600489581900558E+00   8.9115272310788464E+05
