#Te   kappa_tot   kappa_e_ph  kappa_e_e mu Ce
#[K]  [W/(K*m)]   [W/(K*m)]   [W/(K*m)]   [eV]  [J/(m^3*K)]
   3.0000000000000000E+02   3.1758302804680154E+00   3.1787196554361996E+00   3.4938608681853379E+03  -6.2504267324800029E+00   1.3902046345514723E+05
   4.0000000000000000E+02   3.9935668424130539E+00   3.9943101630758524E+00   2.1459842869852258E+04  -6.2495501600938175E+00   1.8056441109701412E+05
   5.0000000000000000E+02   4.9312027769367761E+00   4.9317596947704372E+00   4.3668034370831192E+04  -6.2483334817388814E+00   2.2009045067292408E+05
   6.0000000000000000E+02   5.9875245652261473E+00   5.9876249260020336E+00   3.5722174340913864E+05  -6.2467975952978430E+00   2.5748255675625114E+05
   7.0000000000000000E+02   7.1676139400753236E+00   7.1689353725926157E+00   3.8885194998368461E+04  -6.2449633740717791E+00   2.9275154567902751E+05
   8.0000000000000000E+02   8.4794071359162704E+00   8.4825668017929274E+00   2.2764159337669102E+04  -6.2428461971058891E+00   3.2602267693124438E+05
   9.0000000000000000E+02   9.9248924538315997E+00   9.9307709123635242E+00   1.6766611987405486E+04  -6.2404573425142029E+00   3.5747801921544207E+05
   1.0000000000000000E+03   1.1500295388371171E+01   1.1509863779598462E+01   1.3833760576990355E+04  -6.2378052925162990E+00   3.8731921362879412E+05
   1.1000000000000000E+03   1.3195919816138531E+01   1.3210713986629969E+01   1.1783528017499319E+04  -6.2348966194414421E+00   4.1574897266241448E+05
   1.2000000000000000E+03   1.4998774528542489E+01   1.5020051978795266E+01   1.0587846304918034E+04  -6.2317366473744196E+00   4.4296243987860973E+05
   1.3000000000000000E+03   1.6892213221287264E+01   1.6921975599369745E+01   9.6043944861459859E+03  -6.2283299701999866E+00   4.6914322082543653E+05
   1.4000000000000000E+03   1.8859401693688461E+01   1.8899321839100228E+01   8.9285722440490827E+03  -6.2246808470527935E+00   4.9446168546011200E+05
   1.5000000000000000E+03   2.0882622715847059E+01   2.0934769995873889E+01   8.3834267720567077E+03  -6.2207934866115950E+00   5.1907447897763952E+05
   1.6000000000000000E+03   2.2945023317031534E+01   2.3011650713508040E+01   7.9247110063956488E+03  -6.2166722354274206E+00   5.4312471894144651E+05
   1.7000000000000000E+03   2.5031620701547819E+01   2.5114487900635407E+01   7.5863108945899985E+03  -6.2123216893339208E+00   5.6674258822633151E+05
   1.8000000000000000E+03   2.7128285087363984E+01   2.7229320650868257E+01   7.3111362745134684E+03  -6.2077467470469418E+00   5.9004612875008513E+05
   1.9000000000000000E+03   2.9221883699949338E+01   2.9343855694882329E+01   7.0301608077742831E+03  -6.2029526227687084E+00   6.1314217179888848E+05
   2.0000000000000000E+03   3.1304421973557719E+01   3.1447496551078817E+01   6.8806472757315869E+03  -6.1979448320754491E+00   6.3612724823374441E+05
   2.1000000000000000E+03   3.3360531417044882E+01   3.3531288181526818E+01   6.5509650304491670E+03  -6.1927291613128572E+00   6.5908854117581539E+05
   2.2000000000000000E+03   3.5387474727822799E+01   3.5587807957458750E+01   6.2863393007825553E+03  -6.1873116286377208E+00   6.8210472912099154E+05
   2.3000000000000000E+03   3.7378492638371405E+01   3.7611026297587443E+01   6.0457633287396156E+03  -6.1816984417689405E+00   7.0524679927130986E+05
   2.4000000000000000E+03   3.9331894040564435E+01   3.9596153925122692E+01   5.8934095623335179E+03  -6.1758959561303266E+00   7.2857872764035780E+05
   2.5000000000000000E+03   4.1240305615330080E+01   4.1539487472721362E+01   5.7259526811437645E+03  -6.1699106354025464E+00   7.5215812092793838E+05
   2.6000000000000000E+03   4.3102411083790280E+01   4.3438261094085000E+01   5.5747915112442515E+03  -6.1637490157770038E+00   7.7603671157851396E+05
   2.7000000000000000E+03   4.4916410958935103E+01   4.5290508695311452E+01   5.4378492658166351E+03  -6.1574176743131979E+00   8.0026082097546069E+05
   2.8000000000000000E+03   4.6683753780477304E+01   4.7094939199598763E+01   5.3469029874603057E+03  -6.1509232015758020E+00   8.2487169470396300E+05
   2.9000000000000000E+03   4.8398428028763512E+01   4.8850825738194054E+01   5.2261607969052939E+03  -6.1442721782381042E+00   8.4990581057807000E+05
   3.0000000000000000E+03   5.0068156934928631E+01   5.0557908654385848E+01   5.1686215775107457E+03  -6.1374711553677681E+00   8.7539514825140906E+05
   3.1000000000000000E+03   5.1684096633447432E+01   5.2216311585122263E+01   5.0707949585311781E+03  -6.1305266380032215E+00   9.0136735861107579E+05
   3.2000000000000000E+03   5.3256962990616557E+01   5.3826469535049512E+01   5.0335405694027604E+03  -6.1234450715211590E+00   9.2784595992599218E+05
   3.3000000000000000E+03   5.4777787189060014E+01   5.5389067695590093E+01   4.9634996215607180E+03  -6.1162328302369611E+00   9.5485050737637433E+05
   3.4000000000000000E+03   5.6254437772907259E+01   5.6904989726997194E+01   4.9206803291267006E+03  -6.1088962081498854E+00   9.8239671066692180E+05
   3.5000000000000000E+03   5.7682332058401208E+01   5.8375274261752168E+01   4.8593114082000566E+03  -6.1014414110201418E+00   1.0104966020941790E+06
   3.6000000000000000E+03   5.9068008232506799E+01   5.9801078479607632E+01   4.8185431204116994E+03  -6.0938745499052436E+00   1.0391586416110127E+06
   3.7000000000000000E+03   6.0411423020197269E+01   6.1183647713542015E+01   4.7864193618727413E+03  -6.0862016355189432E+00   1.0683878841954151E+06
   3.8000000000000000E+03   6.1714416120838152E+01   6.2524290168939487E+01   4.7645063700857700E+03  -6.0784285733639045E+00   1.0981861124928789E+06
   3.9000000000000000E+03   6.2974290938477942E+01   6.3824355958220551E+01   4.7282189805798735E+03  -6.0705611595303068E+00   1.1285519657148093E+06
   4.0000000000000000E+03   6.4199780685013366E+01   6.5085219761786874E+01   4.7190788662374225E+03  -6.0626050767294970E+00   1.1594810967162948E+06
   4.1000000000000000E+03   6.5381708611380006E+01   6.6308266534655530E+01   4.6789819094833056E+03  -6.0545658908173055E+00   1.1909663481864706E+06
   4.2000000000000000E+03   6.6539866505430922E+01   6.7494879762867697E+01   4.7026575330223804E+03  -6.0464490474544830E+00   1.2229978529518456E+06
   4.3000000000000000E+03   6.7651375337355432E+01   6.8646431855930444E+01   4.6670972355482936E+03  -6.0382598689336282E+00   1.2555632653610313E+06
   4.4000000000000000E+03   6.8747414349026457E+01   6.9764276329934333E+01   4.7165826844385338E+03  -6.0300035512215464E+00   1.2886478738816911E+06
   4.5000000000000000E+03   6.9790681766616373E+01   7.0849741492107256E+01   4.6689073738789994E+03  -6.0216851611681310E+00   1.3222347565271584E+06
   4.6000000000000000E+03   7.0813711391580071E+01   7.1904125383258190E+01   4.6696007402820096E+03  -6.0133096336956324E+00   1.3563050269425858E+06
   4.7000000000000000E+03   7.1808386261469053E+01   7.2928691783816092E+01   4.6745209808343898E+03  -6.0048817693894785E+00   1.3908378956233528E+06
   4.8000000000000000E+03   7.2779729953956036E+01   7.3924667109522062E+01   4.6991376627193567E+03  -5.9964062320400959E+00   1.4258108886538863E+06
   4.9000000000000000E+03   7.3717924533254219E+01   7.4893238063170941E+01   4.6974478988453939E+03  -5.9878875465373502E+00   1.4612000343636533E+06
   5.0000000000000000E+03   7.4635590863238249E+01   7.5835549921441256E+01   4.7168534944030271E+03  -5.9793300968726406E+00   1.4969799890443687E+06
   5.1000000000000000E+03   7.5530664544315243E+01   7.6752705363191524E+01   4.7438536848438807E+03  -5.9707381245328115E+00   1.5331241878012787E+06
