# Te	Ce
# K	J/(m^2K)
400	3.7960378895539E-6
500	4.82199407591982E-6
600	5.84795026228574E-6
700	6.87390644865166E-6
800	7.89986263501758E-6
900	8.9258188213835E-6
1000	9.95177500774942E-6
1100	1.09777311941153E-5
1200	1.20036873804813E-5
1300	1.30296435668472E-5
1400	1.40525446609224E-5
1500	1.54900083273004E-5
1600	1.77459954742362E-5
1700	1.9750417067285E-5
1800	2.17548386603338E-5
1900	2.37592602533826E-5
2000	2.57636818464314E-5
2100	2.77681034394802E-5
2200	2.9772525032529E-5
2300	3.17769466255778E-5
2400	3.37813682186265E-5
2500	3.57857898116754E-5
2600	3.77268111909588E-5
2700	4.02490628829868E-5
2800	4.25635432463308E-5
2900	4.47036788675794E-5
3000	4.83242973723182E-5
3100	5.11685278110973E-5
3200	5.62384192184454E-5
3300	6.0345418731918E-5
3400	6.44524182453907E-5
3500	6.85594177588634E-5
3600	7.26664172723361E-5
3700	7.67734167858088E-5
3800	8.08804162992814E-5
3900	8.49874158127541E-5
4000	8.87565259824207E-5
4100	9.24425490489666E-5
4200	9.71190845297779E-5
4300	1.01621664635867E-4
4400	1.05164608815578E-4
4500	1.10037237901775E-4
4600	1.14279248411701E-4
4700	1.18374506325481E-4
4800	1.2272698151509E-4
4900	1.26534963834139E-4
5000	1.30410680304199E-4
5100	1.35195482468442E-4
5200	1.39513664230222E-4
5300	1.43343368324248E-4
5400	1.4762097781682E-4
5500	1.51971452249281E-4
5600	1.55912611574526E-4
5700	1.60052415102191E-4
5800	1.63930639345272E-4
5900	1.68107885728661E-4
6000	1.72390350018544E-4
6100	1.76177399073305E-4
6200	1.80389602303929E-4
6300	1.83752931070677E-4
6400	1.88164378433963E-4
6500	1.9198364470871E-4
6600	1.95491632125425E-4
6700	1.99595167123407E-4
6800	2.03317225511025E-4
6900	2.07039283898644E-4
7000	2.10761342286263E-4
7100	2.14483400673881E-4
7200	2.182054590615E-4
7300	2.21510060882974E-4
7400	2.24863912121597E-4
7500	2.28932229739822E-4
7600	2.32429795128082E-4
7700	2.35571898133748E-4
7800	2.39218089965485E-4
7900	2.42715685961966E-4
8000	2.46060224744076E-4
8100	2.49393019455566E-4
8200	2.52725814167056E-4
8300	2.55540281804493E-4
8400	2.59199100475457E-4
8500	2.62063980922816E-4
8600	2.65515269218233E-4
8700	2.68315849277214E-4
8800	2.71699566918671E-4
8900	2.747693210057E-4
9000	2.7783907509273E-4
9100	2.8066825633177E-4
9200	2.83778048402484E-4
9300	2.86825642045675E-4
9400	2.89593193168652E-4
9500	2.92686037283386E-4
9600	2.95608115588093E-4
9700	2.98421860842264E-4
9800	3.01143182512188E-4
9900	3.04279332456397E-4
10000	3.06944518871479E-4
10100	3.09930698953273E-4
10200	3.12853662435445E-4
10300	3.15611929122419E-4
10400	3.1853325775968E-4
10500	3.21117253753528E-4
10600	3.24062826978341E-4
10700	3.27055361233701E-4
10800	3.29891511267765E-4
10900	3.32651975552942E-4
11000	3.35542452664208E-4
11100	3.38361504406589E-4
11200	3.411775003908E-4
11300	3.44006544572341E-4
11400	3.46960800708438E-4
11500	3.49789475022618E-4
11600	3.52776412538701E-4
11700	3.5552605529269E-4
11800	3.58439061314233E-4
11900	3.6160828789725E-4
12000	3.64562784200357E-4
12100	3.67517280503464E-4
12200	3.70376434506651E-4
12300	3.73026556896915E-4
12400	3.7678038546264E-4
12500	3.79964166179161E-4
12600	3.83147946895682E-4
12700	3.86331727612202E-4
12800	3.89515508328723E-4
12900	3.92468230642697E-4
13000	3.95682834139456E-4
13100	3.99280771206075E-4
13200	4.03073212291509E-4
13300	4.0659364868691E-4
13400	4.0984439638497E-4
13500	4.13863210937291E-4
13600	4.17286542509623E-4
13700	4.21293290326077E-4
13800	4.25386345995646E-4
13900	4.29368545869039E-4
14000	4.33350745742432E-4
14100	4.37116184154046E-4
14200	4.41575047959834E-4
